Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,33.44086,33.00001,17.43647,AUTO,1.5,1.5,0
2016-07-21,00:00:04,33.43144,33.00001,17.44415,AUTO,1.5,1.5,0
2016-07-21,00:00:05,33.44086,33.00001,17.46379,AUTO,1.5,1.5,0
2016-07-21,00:00:07,33.42201,33.00001,17.44606,AUTO,1.5,1.5,0
2016-07-21,00:00:09,33.44086,33.00001,17.47985,AUTO,1.5,1.5,0
2016-07-21,00:00:10,33.45972,33.00001,17.51952,AUTO,1.5,1.5,0
2016-07-21,00:00:19,33.45029,33.00001,17.55698,AUTO,1.5,1.5,0
2016-07-21,00:00:22,33.42201,33.00001,17.53097,AUTO,1.5,1.5,0
2016-07-21,00:00:24,33.43144,33.00001,17.5505,AUTO,1.5,1.5,0
2016-07-21,00:00:25,33.45029,33.00001,17.59004,AUTO,1.5,1.5,0
2016-07-21,00:00:27,33.39373,33.00001,17.51586,AUTO,1.5,1.5,0
2016-07-21,00:00:28,33.45029,33.00001,17.60634,AUTO,1.5,1.5,0
2016-07-21,00:00:30,33.43144,33.00001,17.58908,AUTO,1.5,1.5,0
2016-07-21,00:00:34,33.45029,33.00001,17.63424,AUTO,1.5,1.5,0
2016-07-21,00:00:35,33.43144,33.00001,17.61675,AUTO,1.5,1.5,0
2016-07-21,00:00:39,33.40316,33.00001,17.59062,AUTO,1.5,1.5,0
2016-07-21,00:00:40,33.46915,33.00001,17.7011,AUTO,1.5,1.5,0
2016-07-21,00:00:42,33.43144,33.00001,17.64993,AUTO,1.5,1.5,0
2016-07-21,00:00:48,33.41259,33.00001,17.65892,AUTO,1.5,1.5,0
2016-07-21,00:00:49,33.43144,33.00001,17.6926,AUTO,1.5,1.5,0
2016-07-21,00:00:51,33.44086,33.00001,17.71224,AUTO,1.5,1.5,0
2016-07-21,00:00:54,33.43144,33.00001,17.72003,AUTO,1.5,1.5,0
2016-07-21,00:00:58,33.44086,33.00001,17.75585,AUTO,1.5,1.5,0
2016-07-21,00:01:00,33.42201,33.00001,17.73285,AUTO,1.5,1.5,0
2016-07-21,00:01:01,33.45029,33.00001,17.78641,AUTO,1.5,1.5,0
2016-07-21,00:01:03,33.44086,33.00001,17.77778,AUTO,1.5,1.5,0
2016-07-21,00:01:05,33.42201,33.00001,17.76028,AUTO,1.5,1.5,0
2016-07-21,00:01:06,33.44086,33.00001,17.79935,AUTO,1.5,1.5,0
2016-07-21,00:01:10,33.42201,33.00001,17.78737,AUTO,1.5,1.5,0
2016-07-21,00:01:14,33.43144,33.00001,17.82812,AUTO,1.5,1.5,0
2016-07-21,00:01:16,33.39373,33.00001,17.78199,AUTO,1.5,1.5,0
2016-07-21,00:01:18,33.42201,33.00001,17.82969,AUTO,1.5,1.5,0
2016-07-21,00:01:21,33.44086,33.00001,17.87965,AUTO,1.5,1.5,0
2016-07-21,00:01:23,33.45029,33.00001,17.89943,AUTO,1.5,1.5,0
2016-07-21,00:01:27,33.43144,33.00001,17.89858,AUTO,1.5,1.5,0
2016-07-21,00:01:29,33.42201,33.00001,17.89511,AUTO,1.5,1.5,0
2016-07-21,00:01:31,33.45029,33.00001,17.94316,AUTO,1.5,1.5,0
2016-07-21,00:01:32,33.46915,33.00001,17.98293,AUTO,1.5,1.5,0
2016-07-21,00:01:34,33.42201,33.00001,17.92337,AUTO,1.5,1.5,0
2016-07-21,00:01:35,33.45029,33.00001,17.97142,AUTO,1.5,1.5,0
2016-07-21,00:01:37,33.46915,33.00001,18.01143,AUTO,1.5,1.5,0
2016-07-21,00:01:39,33.47858,33.00001,18.03156,AUTO,1.5,1.5,0
2016-07-21,00:01:41,33.42201,33.00001,17.95785,AUTO,1.5,1.5,0
2016-07-21,00:01:42,33.45029,33.00001,18.01153,AUTO,1.5,1.5,0
2016-07-21,00:01:45,33.46915,33.00001,18.05658,AUTO,1.5,1.5,0
2016-07-21,00:01:47,33.42201,33.00001,17.99678,AUTO,1.5,1.5,0
2016-07-21,00:01:52,33.45029,33.00001,18.06101,AUTO,1.5,1.5,0
