Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,0.9576367,0.9600613,53.98843,AUTO,1.8,1.8,0
2016-07-21,00:00:02,0.9574019,0.9600613,53.96474,AUTO,1.8,1.8,0
2016-07-21,00:00:04,0.9578716,0.9600613,53.99273,AUTO,1.8,1.8,0
2016-07-21,00:00:06,0.9576367,0.9600613,53.97258,AUTO,1.8,1.8,0
2016-07-21,00:00:07,0.9578716,0.9600613,53.98365,AUTO,1.8,1.8,0
2016-07-21,00:00:10,0.9574019,0.9600613,53.94045,AUTO,1.8,1.8,0
2016-07-21,00:00:13,0.9578716,0.9600613,53.96426,AUTO,1.8,1.8,0
2016-07-21,00:00:15,0.9574019,0.9600613,53.92689,AUTO,1.8,1.8,0
2016-07-21,00:00:16,0.957167,0.9600613,53.90226,AUTO,1.8,1.8,0
2016-07-21,00:00:18,0.9574019,0.9600613,53.91563,AUTO,1.8,1.8,0
2016-07-21,00:00:32,0.957167,0.9600613,53.84457,AUTO,1.8,1.8,0
2016-07-21,00:00:34,0.9574019,0.9600613,53.85793,AUTO,1.8,1.8,0
2016-07-21,00:00:48,0.957167,0.9600613,53.78719,AUTO,1.8,1.8,0
2016-07-21,00:00:50,0.9574019,0.9600613,53.80055,AUTO,1.8,1.8,0
2016-07-21,00:01:10,0.957167,0.9600613,53.71145,AUTO,1.8,1.8,0
2016-07-21,00:01:11,0.9574019,0.9600613,53.72127,AUTO,1.8,1.8,0
2016-07-21,00:01:13,0.957167,0.9600613,53.69695,AUTO,1.8,1.8,0
2016-07-21,00:01:15,0.9574019,0.9600613,53.71032,AUTO,1.8,1.8,0
2016-07-21,00:01:16,0.957167,0.9600613,53.686,AUTO,1.8,1.8,0
2016-07-21,00:01:21,0.9574019,0.9600613,53.68486,AUTO,1.8,1.8,0
2016-07-21,00:01:28,0.957167,0.9600613,53.64604,AUTO,1.8,1.8,0
2016-07-21,00:01:30,0.9569322,0.9600613,53.62111,AUTO,1.8,1.8,0
2016-07-21,00:01:36,0.9566973,0.9600613,53.57853,AUTO,1.8,1.8,0
2016-07-21,00:01:38,0.9569322,0.9600613,53.58679,AUTO,1.8,1.8,0
2016-07-21,00:01:42,0.9574019,0.9600613,53.60006,AUTO,1.8,1.8,0
2016-07-21,00:01:44,0.957167,0.9600613,53.57542,AUTO,1.8,1.8,0
2016-07-21,00:01:46,0.9569322,0.9600613,53.55435,AUTO,1.8,1.8,0
2016-07-21,00:01:54,0.957167,0.9600613,53.53943,AUTO,1.8,1.8,0
2016-07-21,00:01:56,0.9574019,0.9600613,53.54925,AUTO,1.8,1.8,0
2016-07-21,00:01:57,0.9569322,0.9600613,53.50709,AUTO,1.8,1.8,0
2016-07-21,00:02:06,0.9566973,0.9600613,53.45648,AUTO,1.8,1.8,0
2016-07-21,00:02:07,0.9569322,0.9600613,53.46473,AUTO,1.8,1.8,0
2016-07-21,00:02:25,0.9566973,0.9600613,53.37594,AUTO,1.8,1.8,0
2016-07-21,00:02:34,0.9564625,0.9600613,53.31898,AUTO,1.8,1.8,0
2016-07-21,00:02:43,0.9566973,0.9600613,53.29333,AUTO,1.8,1.8,0
2016-07-21,00:02:45,0.9562278,0.9600613,53.24961,AUTO,1.8,1.8,0
2016-07-21,00:02:48,0.9564625,0.9600613,53.2518,AUTO,1.8,1.8,0
2016-07-21,00:02:51,0.9562278,0.9600613,53.21508,AUTO,1.8,1.8,0
2016-07-21,00:02:53,0.9564625,0.9600613,53.22239,AUTO,1.8,1.8,0
2016-07-21,00:03:00,0.9562278,0.9600613,53.17638,AUTO,1.8,1.8,0
2016-07-21,00:03:02,0.9564625,0.9600613,53.18337,AUTO,1.8,1.8,0
2016-07-21,00:03:03,0.9562278,0.9600613,53.15625,AUTO,1.8,1.8,0
2016-07-21,00:03:07,0.9564625,0.9600613,53.15812,AUTO,1.8,1.8,0
2016-07-21,00:03:10,0.9562278,0.9600613,53.1262,AUTO,1.8,1.8,0
2016-07-21,00:03:11,0.9564625,0.9600613,53.1335,AUTO,1.8,1.8,0
2016-07-21,00:03:19,0.9562278,0.9600613,53.07696,AUTO,1.8,1.8,0
2016-07-21,00:03:21,0.9564625,0.9600613,53.08395,AUTO,1.8,1.8,0
2016-07-21,00:03:23,0.9557581,0.9600613,53.02749,AUTO,1.8,1.8,0
2016-07-21,00:03:26,0.9562278,0.9600613,53.04472,AUTO,1.8,1.8,0
2016-07-21,00:03:28,0.955993,0.9600613,53.01697,AUTO,1.8,1.8,0
2016-07-21,00:03:29,0.9557581,0.9600613,52.9889,AUTO,1.8,1.8,0
2016-07-21,00:03:32,0.955993,0.9600613,52.99465,AUTO,1.8,1.8,0
2016-07-21,00:03:34,0.9557581,0.9600613,52.96626,AUTO,1.8,1.8,0
2016-07-21,00:03:35,0.955993,0.9600613,52.97201,AUTO,1.8,1.8,0
2016-07-21,00:03:40,0.9557581,0.9600613,52.93277,AUTO,1.8,1.8,0
2016-07-21,00:03:42,0.955993,0.9600613,52.93884,AUTO,1.8,1.8,0
2016-07-21,00:03:45,0.9557581,0.9600613,52.8996,AUTO,1.8,1.8,0
2016-07-21,00:03:48,0.955993,0.9600613,52.89962,AUTO,1.8,1.8,0
2016-07-21,00:03:56,0.9557581,0.9600613,52.83868,AUTO,1.8,1.8,0
2016-07-21,00:03:58,0.955993,0.9600613,52.84475,AUTO,1.8,1.8,0
2016-07-21,00:04:02,0.9557581,0.9600613,52.80582,AUTO,1.8,1.8,0
2016-07-21,00:04:04,0.955993,0.9600613,52.81731,AUTO,1.8,1.8,0
2016-07-21,00:04:05,0.9557581,0.9600613,52.78892,AUTO,1.8,1.8,0
2016-07-21,00:04:07,0.9555233,0.9600613,52.76596,AUTO,1.8,1.8,0
2016-07-21,00:04:08,0.9557581,0.9600613,52.77171,AUTO,1.8,1.8,0
2016-07-21,00:04:10,0.955993,0.9600613,52.7832,AUTO,1.8,1.8,0
2016-07-21,00:04:11,0.9555233,0.9600613,52.7379,AUTO,1.8,1.8,0
2016-07-21,00:04:13,0.9557581,0.9600613,52.74907,AUTO,1.8,1.8,0
2016-07-21,00:04:17,0.9555233,0.9600613,52.70859,AUTO,1.8,1.8,0
2016-07-21,00:04:19,0.955993,0.9600613,52.73124,AUTO,1.8,1.8,0
2016-07-21,00:04:22,0.9552884,0.9600613,52.66236,AUTO,1.8,1.8,0
2016-07-21,00:04:23,0.9555233,0.9600613,52.66717,AUTO,1.8,1.8,0
2016-07-21,00:04:25,0.9552884,0.9600613,52.63784,AUTO,1.8,1.8,0
2016-07-21,00:04:26,0.9555233,0.9600613,52.6487,AUTO,1.8,1.8,0
2016-07-21,00:04:28,0.9552884,0.9600613,52.61937,AUTO,1.8,1.8,0
2016-07-21,00:04:30,0.9555233,0.9600613,52.63023,AUTO,1.8,1.8,0
2016-07-21,00:04:35,0.9552884,0.9600613,52.58244,AUTO,1.8,1.8,0
2016-07-21,00:04:36,0.9555233,0.9600613,52.58725,AUTO,1.8,1.8,0
2016-07-21,00:04:39,0.9552884,0.9600613,52.55125,AUTO,1.8,1.8,0
2016-07-21,00:04:41,0.9555233,0.9600613,52.55606,AUTO,1.8,1.8,0
2016-07-21,00:04:48,0.9552884,0.9600613,52.50253,AUTO,1.8,1.8,0
2016-07-21,00:04:49,0.9555233,0.9600613,52.5064,AUTO,1.8,1.8,0
2016-07-21,00:04:51,0.9552884,0.9600613,52.47707,AUTO,1.8,1.8,0
2016-07-21,00:04:53,0.9555233,0.9600613,52.48188,AUTO,1.8,1.8,0
2016-07-21,00:04:55,0.9552884,0.9600613,52.45861,AUTO,1.8,1.8,0
2016-07-21,00:04:58,0.955993,0.9600613,52.48513,AUTO,1.8,1.8,0
2016-07-21,00:05:03,0.9557581,0.9600613,52.44016,AUTO,1.8,1.8,0
2016-07-21,00:05:04,0.9564625,0.9600613,52.48608,AUTO,1.8,1.8,0
2016-07-21,00:05:06,0.9562278,0.9600613,52.45927,AUTO,1.8,1.8,0
2016-07-21,00:05:08,0.9564625,0.9600613,52.46657,AUTO,1.8,1.8,0
2016-07-21,00:05:10,0.9569322,0.9600613,52.49141,AUTO,1.8,1.8,0
2016-07-21,00:05:18,0.957167,0.9600613,52.47943,AUTO,1.8,1.8,0
2016-07-21,00:05:22,0.9574019,0.9600613,52.48153,AUTO,1.8,1.8,0
2016-07-21,00:05:23,0.957167,0.9600613,52.45721,AUTO,1.8,1.8,0
2016-07-21,00:05:25,0.9574019,0.9600613,52.47057,AUTO,1.8,1.8,0
2016-07-21,00:05:26,0.9576367,0.9600613,52.48101,AUTO,1.8,1.8,0
2016-07-21,00:05:28,0.9578716,0.9600613,52.49501,AUTO,1.8,1.8,0
2016-07-21,00:05:36,0.9583412,0.9600613,52.50547,AUTO,1.8,1.8,0
2016-07-21,00:05:47,0.9588109,0.9600613,52.51208,AUTO,1.8,1.8,0
2016-07-21,00:05:58,0.958576,0.9600613,52.4762,AUTO,1.8,1.8,0
2016-07-21,00:06:00,0.9588109,0.9600613,52.49145,AUTO,1.8,1.8,0
2016-07-21,00:06:03,0.9592804,0.9600613,52.51984,AUTO,1.8,1.8,0
2016-07-21,00:06:06,0.9590457,0.9600613,52.4995,AUTO,1.8,1.8,0
2016-07-21,00:06:09,0.9592804,0.9600613,52.51265,AUTO,1.8,1.8,0
2016-07-21,00:06:17,0.9597501,0.9600613,52.54043,AUTO,1.8,1.8,0
2016-07-21,00:06:18,0.9595153,0.9600613,52.52207,AUTO,1.8,1.8,0
2016-07-21,00:06:19,0.9597501,0.9600613,52.53856,AUTO,1.8,1.8,0
2016-07-21,00:06:27,0.9602198,0.9600613,52.56968,AUTO,1.8,1.8,0
2016-07-21,00:06:30,0.959985,0.9600613,52.55309,AUTO,1.8,1.8,0
2016-07-21,00:06:32,0.9602198,0.9600613,52.57021,AUTO,1.8,1.8,0
2016-07-21,00:06:37,0.9604546,0.9600613,52.58817,AUTO,1.8,1.8,0
2016-07-21,00:06:38,0.9606895,0.9600613,52.60644,AUTO,1.8,1.8,0
2016-07-21,00:06:41,0.9604546,0.9600613,52.59174,AUTO,1.8,1.8,0
2016-07-21,00:06:42,0.9606895,0.9600613,52.60948,AUTO,1.8,1.8,0
2016-07-21,00:06:50,0.9604546,0.9600613,52.59813,AUTO,1.8,1.8,0
2016-07-21,00:06:52,0.9606895,0.9600613,52.61672,AUTO,1.8,1.8,0
2016-07-21,00:06:54,0.9611592,0.9600613,52.65315,AUTO,1.8,1.8,0
2016-07-21,00:07:02,0.9609243,0.9600613,52.64733,AUTO,1.8,1.8,0
2016-07-21,00:07:03,0.9611592,0.9600613,52.66748,AUTO,1.8,1.8,0
2016-07-21,00:07:05,0.9616289,0.9600613,52.70547,AUTO,1.8,1.8,0
2016-07-21,00:07:07,0.961394,0.9600613,52.69034,AUTO,1.8,1.8,0
2016-07-21,00:07:08,0.9616289,0.9600613,52.71143,AUTO,1.8,1.8,0
