Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,90.29805,90,54.57846,AUTO,1,1,1
2016-07-21,00:00:02,90.32321,90,54.59639,AUTO,1,1,1
2016-07-21,00:00:04,90.33046,90,54.60206,AUTO,1,1,1
2016-07-21,00:00:05,90.35001,90,54.61668,AUTO,1,1,1
2016-07-21,00:00:07,90.35071,90,54.61833,AUTO,1,1,1
2016-07-21,00:00:09,90.36323,90,54.62864,AUTO,1,1,1
2016-07-21,00:00:10,90.36452,90,54.63198,AUTO,1,1,1
2016-07-21,00:00:11,90.36681,90,54.63469,AUTO,1,1,1
2016-07-21,00:00:13,90.35545,90,54.63008,AUTO,1,1,1
2016-07-21,00:00:14,90.36162,90,54.63519,AUTO,1,1,1
2016-07-21,00:00:18,90.35577,90,54.63524,AUTO,1,1,1
2016-07-21,00:00:19,90.34065,90,54.62819,AUTO,1,1,1
2016-07-21,00:00:21,90.34341,90,54.63231,AUTO,1,1,1
2016-07-21,00:00:22,90.3394,90,54.63098,AUTO,1,1,1
2016-07-21,00:00:24,90.34283,90,54.63431,AUTO,1,1,1
2016-07-21,00:00:25,90.33649,90,54.6327,AUTO,1,1,1
2016-07-21,00:00:27,90.3394,90,54.6357,AUTO,1,1,1
2016-07-21,00:00:28,90.32694,90,54.63021,AUTO,1,1,1
2016-07-21,00:00:30,90.32712,90,54.63261,AUTO,1,1,1
2016-07-21,00:00:32,90.31709,90,54.62744,AUTO,1,1,1
2016-07-21,00:00:34,90.31371,90,54.62865,AUTO,1,1,1
2016-07-21,00:00:35,90.32467,90,54.63663,AUTO,1,1,1
2016-07-21,00:00:37,90.34601,90,54.65232,AUTO,1,1,1
2016-07-21,00:00:39,90.35265,90,54.65769,AUTO,1,1,1
2016-07-21,00:00:40,90.35162,90,54.6595,AUTO,1,1,1
2016-07-21,00:00:42,90.35176,90,54.66081,AUTO,1,1,1
2016-07-21,00:00:43,90.34615,90,54.65973,AUTO,1,1,1
2016-07-21,00:00:45,90.34541,90,54.66046,AUTO,1,1,1
2016-07-21,00:00:48,90.36506,90,54.67774,AUTO,1,1,1
2016-07-21,00:00:49,90.36256,90,54.67744,AUTO,1,1,1
2016-07-21,00:00:51,90.38586,90,54.69463,AUTO,1,1,1
2016-07-21,00:00:53,90.39864,90,54.70401,AUTO,1,1,1
2016-07-21,00:00:54,90.40242,90,54.70918,AUTO,1,1,1
2016-07-21,00:00:55,90.3972,90,54.70729,AUTO,1,1,1
2016-07-21,00:00:57,90.41313,90,54.7201,AUTO,1,1,1
2016-07-21,00:00:58,90.41451,90,54.72241,AUTO,1,1,1
2016-07-21,00:01:00,90.42676,90,54.73303,AUTO,1,1,1
2016-07-21,00:01:01,90.42672,90,54.73449,AUTO,1,1,1
2016-07-21,00:01:03,90.44039,90,54.74456,AUTO,1,1,1
2016-07-21,00:01:05,90.45059,90,54.75406,AUTO,1,1,1
2016-07-21,00:01:06,90.4549,90,54.7599,AUTO,1,1,1
2016-07-21,00:01:08,90.46091,90,54.76684,AUTO,1,1,1
2016-07-21,00:01:10,90.45482,90,54.76461,AUTO,1,1,1
2016-07-21,00:01:11,90.45376,90,54.76708,AUTO,1,1,1
2016-07-21,00:01:13,90.44781,90,54.76492,AUTO,1,1,1
2016-07-21,00:01:14,90.44264,90,54.76476,AUTO,1,1,1
2016-07-21,00:01:18,90.43527,90,54.76622,AUTO,1,1,1
2016-07-21,00:01:20,90.43563,90,54.76796,AUTO,1,1,1
2016-07-21,00:01:21,90.44184,90,54.77492,AUTO,1,1,1
2016-07-21,00:01:23,90.44647,90,54.78089,AUTO,1,1,1
2016-07-21,00:01:24,90.44279,90,54.78012,AUTO,1,1,1
2016-07-21,00:01:26,90.45413,90,54.79034,AUTO,1,1,1
2016-07-21,00:01:27,90.45394,90,54.79179,AUTO,1,1,1
2016-07-21,00:01:29,90.44891,90,54.79178,AUTO,1,1,1
2016-07-21,00:01:31,90.44,90,54.78773,AUTO,1,1,1
2016-07-21,00:01:32,90.43283,90,54.78625,AUTO,1,1,1
2016-07-21,00:01:34,90.43107,90,54.78665,AUTO,1,1,1
2016-07-21,00:01:35,90.42152,90,54.7836,AUTO,1,1,1
2016-07-21,00:01:37,90.41378,90,54.78167,AUTO,1,1,1
2016-07-21,00:01:39,90.42146,90,54.78793,AUTO,1,1,1
2016-07-21,00:01:41,90.42123,90,54.79071,AUTO,1,1,1
2016-07-21,00:01:42,90.42515,90,54.79612,AUTO,1,1,1
2016-07-21,00:01:44,90.41993,90,54.79432,AUTO,1,1,1
2016-07-21,00:01:45,90.42725,90,54.80186,AUTO,1,1,1
2016-07-21,00:01:47,90.42877,90,54.80576,AUTO,1,1,1
2016-07-21,00:01:49,90.42419,90,54.80437,AUTO,1,1,1
2016-07-21,00:01:50,90.42566,90,54.80823,AUTO,1,1,1
2016-07-21,00:01:52,90.41294,90,54.80318,AUTO,1,1,1
2016-07-21,00:01:54,90.41435,90,54.8055,AUTO,1,1,1
2016-07-21,00:01:55,90.41198,90,54.80687,AUTO,1,1,1
2016-07-21,00:01:57,90.42104,90,54.81546,AUTO,1,1,1
2016-07-21,00:01:59,90.41655,90,54.8141,AUTO,1,1,1
2016-07-21,00:02:00,90.42048,90,54.81949,AUTO,1,1,1
2016-07-21,00:02:02,90.41274,90,54.81752,AUTO,1,1,1
2016-07-21,00:02:03,90.41336,90,54.81934,AUTO,1,1,1
2016-07-21,00:02:05,90.40959,90,54.81981,AUTO,1,1,1
2016-07-21,00:02:07,90.41704,90,54.82735,AUTO,1,1,1
2016-07-21,00:02:08,90.42482,90,54.83369,AUTO,1,1,1
2016-07-21,00:02:10,90.41872,90,54.8328,AUTO,1,1,1
2016-07-21,00:02:11,90.42704,90,54.83948,AUTO,1,1,1
2016-07-21,00:02:13,90.42007,90,54.83804,AUTO,1,1,1
2016-07-21,00:02:15,90.42754,90,54.84419,AUTO,1,1,1
2016-07-21,00:02:18,90.43451,90,54.8545,AUTO,1,1,1
2016-07-21,00:02:20,90.43689,90,54.859,AUTO,1,1,1
2016-07-21,00:02:22,90.4344,90,54.85896,AUTO,1,1,1
2016-07-21,00:02:23,90.44614,90,54.86935,AUTO,1,1,1
2016-07-21,00:02:25,90.43292,90,54.86412,AUTO,1,1,1
2016-07-21,00:02:26,90.43793,90,54.86877,AUTO,1,1,1
2016-07-21,00:02:28,90.44505,90,54.8763,AUTO,1,1,1
2016-07-21,00:02:30,90.45185,90,54.88371,AUTO,1,1,1
2016-07-21,00:02:32,90.44479,90,54.88083,AUTO,1,1,1
2016-07-21,00:02:33,90.46329,90,54.89557,AUTO,1,1,1
2016-07-21,00:02:35,90.47299,90,54.90328,AUTO,1,1,1
2016-07-21,00:02:36,90.49001,90,54.9173,AUTO,1,1,1
2016-07-21,00:02:38,90.50138,90,54.92786,AUTO,1,1,1
2016-07-21,00:02:39,90.5017,90,54.9298,AUTO,1,1,1
2016-07-21,00:02:41,90.50394,90,54.93468,AUTO,1,1,1
2016-07-21,00:02:42,90.49921,90,54.93346,AUTO,1,1,1
2016-07-21,00:02:44,90.49908,90,54.93682,AUTO,1,1,1
2016-07-21,00:02:48,90.50148,90,54.94354,AUTO,1,1,1
2016-07-21,00:02:50,90.50032,90,54.94629,AUTO,1,1,1
2016-07-21,00:02:51,90.50389,90,54.95203,AUTO,1,1,1
2016-07-21,00:02:53,90.49733,90,54.95138,AUTO,1,1,1
2016-07-21,00:02:55,90.50159,90,54.95579,AUTO,1,1,1
2016-07-21,00:02:56,90.5162,90,54.96847,AUTO,1,1,1
2016-07-21,00:02:58,90.52647,90,54.97852,AUTO,1,1,1
2016-07-21,00:02:59,90.53638,90,54.98658,AUTO,1,1,1
2016-07-21,00:03:01,90.54259,90,54.99421,AUTO,1,1,1
2016-07-21,00:03:03,90.54527,90,54.99969,AUTO,1,1,1
2016-07-21,00:03:05,90.53912,90,54.99772,AUTO,1,1,1
2016-07-21,00:03:06,90.54797,90,55.00703,AUTO,1,1,1
2016-07-21,00:03:08,90.54307,90,55.00586,AUTO,1,1,1
2016-07-21,00:03:09,90.5448,90,55.01073,AUTO,1,1,1
2016-07-21,00:03:11,90.53728,90,55.0079,AUTO,1,1,1
2016-07-21,00:03:12,90.55398,90,55.02218,AUTO,1,1,1
2016-07-21,00:03:14,90.55207,90,55.02481,AUTO,1,1,1
2016-07-21,00:03:18,90.54828,90,55.02814,AUTO,1,1,1
2016-07-21,00:03:19,90.54045,90,55.02703,AUTO,1,1,1
2016-07-21,00:03:21,90.54214,90,55.02997,AUTO,1,1,1
2016-07-21,00:03:23,90.52456,90,55.02265,AUTO,1,1,1
2016-07-21,00:03:24,90.51664,90,55.02131,AUTO,1,1,1
2016-07-21,00:03:26,90.5219,90,55.0282,AUTO,1,1,1
2016-07-21,00:03:27,90.52048,90,55.02912,AUTO,1,1,1
2016-07-21,00:03:29,90.50761,90,55.0246,AUTO,1,1,1
2016-07-21,00:03:30,90.51018,90,55.02798,AUTO,1,1,1
2016-07-21,00:03:32,90.51997,90,55.0359,AUTO,1,1,1
2016-07-21,00:03:33,90.52709,90,55.04401,AUTO,1,1,1
2016-07-21,00:03:35,90.52391,90,55.04385,AUTO,1,1,1
2016-07-21,00:03:36,90.53454,90,55.0542,AUTO,1,1,1
2016-07-21,00:03:38,90.53437,90,55.05778,AUTO,1,1,1
2016-07-21,00:03:40,90.5321,90,55.0582,AUTO,1,1,1
2016-07-21,00:03:41,90.53336,90,55.06266,AUTO,1,1,1
2016-07-21,00:03:43,90.538,90,55.06742,AUTO,1,1,1
2016-07-21,00:03:45,90.53966,90,55.07218,AUTO,1,1,1
2016-07-21,00:03:47,90.53622,90,55.07377,AUTO,1,1,1
2016-07-21,00:03:48,90.54863,90,55.08533,AUTO,1,1,1
2016-07-21,00:03:50,90.54152,90,55.08276,AUTO,1,1,1
2016-07-21,00:03:51,90.55527,90,55.09521,AUTO,1,1,1
2016-07-21,00:03:53,90.55875,90,55.10124,AUTO,1,1,1
2016-07-21,00:03:55,90.55955,90,55.10368,AUTO,1,1,1
2016-07-21,00:03:56,90.56001,90,55.10782,AUTO,1,1,1
2016-07-21,00:03:58,90.55605,90,55.10728,AUTO,1,1,1
2016-07-21,00:03:59,90.56373,90,55.11596,AUTO,1,1,1
2016-07-21,00:04:01,90.56778,90,55.12046,AUTO,1,1,1
2016-07-21,00:04:02,90.55688,90,55.11753,AUTO,1,1,1
2016-07-21,00:04:03,90.55005,90,55.11517,AUTO,1,1,1
2016-07-21,00:04:05,90.55017,90,55.11903,AUTO,1,1,1
2016-07-21,00:04:06,90.5546,90,55.12372,AUTO,1,1,1
2016-07-21,00:04:08,90.54589,90,55.12208,AUTO,1,1,1
2016-07-21,00:04:09,90.53618,90,55.11787,AUTO,1,1,1
2016-07-21,00:04:11,90.53923,90,55.12348,AUTO,1,1,1
2016-07-21,00:04:13,90.54248,90,55.12739,AUTO,1,1,1
2016-07-21,00:04:14,90.55128,90,55.1367,AUTO,1,1,1
2016-07-21,00:04:18,90.54742,90,55.14186,AUTO,1,1,1
2016-07-21,00:04:20,90.55608,90,55.1511,AUTO,1,1,1
2016-07-21,00:04:21,90.55244,90,55.15075,AUTO,1,1,1
2016-07-21,00:04:23,90.55416,90,55.15564,AUTO,1,1,1
2016-07-21,00:04:25,90.55136,90,55.15581,AUTO,1,1,1
2016-07-21,00:04:26,90.55654,90,55.16287,AUTO,1,1,1
2016-07-21,00:04:28,90.55611,90,55.16454,AUTO,1,1,1
2016-07-21,00:04:30,90.55221,90,55.16591,AUTO,1,1,1
2016-07-21,00:04:31,90.55595,90,55.17211,AUTO,1,1,1
2016-07-21,00:04:33,90.56793,90,55.18156,AUTO,1,1,1
2016-07-21,00:04:34,90.56297,90,55.18238,AUTO,1,1,1
2016-07-21,00:04:36,90.58426,90,55.19972,AUTO,1,1,1
2016-07-21,00:04:38,90.59279,90,55.20711,AUTO,1,1,1
2016-07-21,00:04:39,90.59696,90,55.21387,AUTO,1,1,1
2016-07-21,00:04:41,90.59711,90,55.2181,AUTO,1,1,1
2016-07-21,00:04:42,90.59474,90,55.21868,AUTO,1,1,1
2016-07-21,00:04:44,90.60777,90,55.23101,AUTO,1,1,1
2016-07-21,00:04:47,90.60906,90,55.23812,AUTO,1,1,1
2016-07-21,00:04:49,90.61532,90,55.2463,AUTO,1,1,1
2016-07-21,00:04:51,90.60713,90,55.24543,AUTO,1,1,1
2016-07-21,00:04:53,90.60836,90,55.25039,AUTO,1,1,1
2016-07-21,00:04:55,90.60236,90,55.24873,AUTO,1,1,1
2016-07-21,00:04:56,90.60418,90,55.25404,AUTO,1,1,1
2016-07-21,00:04:58,90.60246,90,55.25506,AUTO,1,1,1
2016-07-21,00:04:59,90.60942,90,55.2636,AUTO,1,1,1
2016-07-21,00:05:01,90.61735,90,55.27283,AUTO,1,1,1
2016-07-21,00:05:03,90.62839,90,55.28192,AUTO,1,1,1
2016-07-21,00:05:04,90.62328,90,55.28306,AUTO,1,1,1
2016-07-21,00:05:06,90.63434,90,55.29436,AUTO,1,1,1
2016-07-21,00:05:08,90.6373,90,55.29843,AUTO,1,1,1
2016-07-21,00:05:10,90.64902,90,55.31253,AUTO,1,1,1
2016-07-21,00:05:12,90.65273,90,55.31712,AUTO,1,1,1
2016-07-21,00:05:13,90.6591,90,55.32567,AUTO,1,1,1
2016-07-21,00:05:16,90.67998,90,55.34341,AUTO,1,1,1
2016-07-21,00:05:18,90.68796,90,55.35315,AUTO,1,1,1
2016-07-21,00:05:20,90.68872,90,55.3584,AUTO,1,1,1
2016-07-21,00:05:22,90.69802,90,55.36905,AUTO,1,1,1
2016-07-21,00:05:23,90.70919,90,55.38092,AUTO,1,1,1
2016-07-21,00:05:25,90.70832,90,55.38284,AUTO,1,1,1
2016-07-21,00:05:26,90.71018,90,55.3889,AUTO,1,1,1
2016-07-21,00:05:27,90.71439,90,55.39401,AUTO,1,1,1
2016-07-21,00:05:29,90.72084,90,55.40302,AUTO,1,1,1
2016-07-21,00:05:31,90.71987,90,55.40491,AUTO,1,1,1
2016-07-21,00:05:33,90.71738,90,55.4083,AUTO,1,1,1
2016-07-21,00:05:34,90.70804,90,55.40741,AUTO,1,1,1
2016-07-21,00:05:35,90.7131,90,55.41304,AUTO,1,1,1
2016-07-21,00:05:37,90.71091,90,55.41414,AUTO,1,1,1
2016-07-21,00:05:38,90.70927,90,55.41803,AUTO,1,1,1
2016-07-21,00:05:40,90.70855,90,55.42004,AUTO,1,1,1
2016-07-21,00:05:41,90.7115,90,55.42681,AUTO,1,1,1
2016-07-21,00:05:43,90.70118,90,55.42526,AUTO,1,1,1
2016-07-21,00:05:45,90.70832,90,55.43463,AUTO,1,1,1
2016-07-21,00:05:47,90.70955,90,55.44031,AUTO,1,1,1
2016-07-21,00:05:49,90.70768,90,55.4416,AUTO,1,1,1
2016-07-21,00:05:50,90.70522,90,55.4425,AUTO,1,1,1
2016-07-21,00:05:51,90.70026,90,55.4443,AUTO,1,1,1
2016-07-21,00:05:53,90.69474,90,55.44564,AUTO,1,1,1
2016-07-21,00:05:55,90.69743,90,55.44975,AUTO,1,1,1
2016-07-21,00:05:56,90.68509,90,55.44679,AUTO,1,1,1
2016-07-21,00:05:58,90.69128,90,55.45546,AUTO,1,1,1
2016-07-21,00:06:00,90.70048,90,55.46364,AUTO,1,1,1
2016-07-21,00:06:01,90.69104,90,55.46257,AUTO,1,1,1
2016-07-21,00:06:03,90.70329,90,55.47509,AUTO,1,1,1
2016-07-21,00:06:04,90.70104,90,55.47613,AUTO,1,1,1
2016-07-21,00:06:06,90.70938,90,55.4838,AUTO,1,1,1
2016-07-21,00:06:07,90.72266,90,55.4971,AUTO,1,1,1
2016-07-21,00:06:09,90.7308,90,55.50726,AUTO,1,1,1
2016-07-21,00:06:11,90.72105,90,55.50616,AUTO,1,1,1
2016-07-21,00:06:13,90.72302,90,55.50991,AUTO,1,1,1
2016-07-21,00:06:15,90.73116,90,55.52007,AUTO,1,1,1
2016-07-21,00:06:18,90.74774,90,55.53814,AUTO,1,1,1
2016-07-21,00:06:19,90.74356,90,55.54071,AUTO,1,1,1
2016-07-21,00:06:21,90.75113,90,55.54805,AUTO,1,1,1
2016-07-21,00:06:22,90.742,90,55.54752,AUTO,1,1,1
2016-07-21,00:06:24,90.74346,90,55.55101,AUTO,1,1,1
2016-07-21,00:06:25,90.73044,90,55.54798,AUTO,1,1,1
2016-07-21,00:06:27,90.73945,90,55.55618,AUTO,1,1,1
2016-07-21,00:06:28,90.72872,90,55.55457,AUTO,1,1,1
2016-07-21,00:06:30,90.73283,90,55.56223,AUTO,1,1,1
2016-07-21,00:06:32,90.73501,90,55.56614,AUTO,1,1,1
2016-07-21,00:06:33,90.74669,90,55.57863,AUTO,1,1,1
2016-07-21,00:06:35,90.74731,90,55.58161,AUTO,1,1,1
2016-07-21,00:06:36,90.75735,90,55.59317,AUTO,1,1,1
2016-07-21,00:06:38,90.75254,90,55.59277,AUTO,1,1,1
2016-07-21,00:06:39,90.7689,90,55.60831,AUTO,1,1,1
2016-07-21,00:06:42,90.76894,90,55.61632,AUTO,1,1,1
2016-07-21,00:06:44,90.7613,90,55.61419,AUTO,1,1,1
2016-07-21,00:06:46,90.76783,90,55.6236,AUTO,1,1,1
2016-07-21,00:06:48,90.77828,90,55.63548,AUTO,1,1,1
2016-07-21,00:06:49,90.78085,90,55.64251,AUTO,1,1,1
2016-07-21,00:06:51,90.79465,90,55.65665,AUTO,1,1,1
2016-07-21,00:06:53,90.7931,90,55.66117,AUTO,1,1,1
2016-07-21,00:06:55,90.79594,90,55.66571,AUTO,1,1,1
2016-07-21,00:06:57,90.80814,90,55.67891,AUTO,1,1,1
2016-07-21,00:06:58,90.80805,90,55.68447,AUTO,1,1,1
2016-07-21,00:07:00,90.80879,90,55.69056,AUTO,1,1,1
2016-07-21,00:07:02,90.80239,90,55.68935,AUTO,1,1,1
2016-07-21,00:07:03,90.81632,90,55.7037,AUTO,1,1,1
2016-07-21,00:07:05,90.81418,90,55.708,AUTO,1,1,1
2016-07-21,00:07:06,90.80771,90,55.70676,AUTO,1,1,1
