Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,35.24151,35,6.509973,AUTO,1.8,1.8,0
2016-07-21,00:00:02,34.80784,35,5.72363,AUTO,1.8,1.8,0
2016-07-21,00:00:04,34.66643,35,5.468439,AUTO,1.8,1.8,0
2016-07-21,00:00:05,34.83612,35,5.771919,AUTO,1.8,1.8,0
2016-07-21,00:00:07,34.89269,35,5.87297,AUTO,1.8,1.8,0
2016-07-21,00:00:09,34.93983,35,5.957096,AUTO,1.8,1.8,0
2016-07-21,00:00:10,35.29807,35,6.605925,AUTO,1.8,1.8,0
2016-07-21,00:00:11,34.93983,35,5.96036,AUTO,1.8,1.8,0
2016-07-21,00:00:13,35.15666,35,6.352273,AUTO,1.8,1.8,0
2016-07-21,00:00:14,34.84555,35,5.790426,AUTO,1.8,1.8,0
2016-07-21,00:00:16,35.0341,35,6.13199,AUTO,1.8,1.8,0
2016-07-21,00:00:18,34.77014,35,5.654094,AUTO,1.8,1.8,0
2016-07-21,00:00:19,34.94926,35,5.978911,AUTO,1.8,1.8,0
2016-07-21,00:00:21,35.05296,35,6.16288,AUTO,1.8,1.8,0
2016-07-21,00:00:22,34.99639,35,6.061021,AUTO,1.8,1.8,0
2016-07-21,00:00:24,34.98697,35,6.044533,AUTO,1.8,1.8,0
2016-07-21,00:00:25,35.00582,35,6.078544,AUTO,1.8,1.8,0
2016-07-21,00:00:27,34.75128,35,5.614963,AUTO,1.8,1.8,0
2016-07-21,00:00:28,35.16608,35,6.363607,AUTO,1.8,1.8,0
2016-07-21,00:00:30,34.97754,35,6.023913,AUTO,1.8,1.8,0
2016-07-21,00:00:32,35.05296,35,6.160594,AUTO,1.8,1.8,0
2016-07-21,00:00:34,34.71357,35,5.546269,AUTO,1.8,1.8,0
2016-07-21,00:00:35,34.98697,35,6.037156,AUTO,1.8,1.8,0
2016-07-21,00:00:37,35.32635,35,6.65227,AUTO,1.8,1.8,0
2016-07-21,00:00:39,35.05296,35,6.160787,AUTO,1.8,1.8,0
2016-07-21,00:00:40,35.11895,35,6.281753,AUTO,1.8,1.8,0
2016-07-21,00:00:42,35.31693,35,6.641912,AUTO,1.8,1.8,0
2016-07-21,00:00:43,35.07182,35,6.200288,AUTO,1.8,1.8,0
2016-07-21,00:00:45,34.93983,35,5.961987,AUTO,1.8,1.8,0
2016-07-21,00:00:46,35.05296,35,6.167455,AUTO,1.8,1.8,0
2016-07-21,00:00:48,35.07182,35,6.201542,AUTO,1.8,1.8,0
2016-07-21,00:00:49,35.18494,35,6.407393,AUTO,1.8,1.8,0
2016-07-21,00:00:51,35.15666,35,6.358775,AUTO,1.8,1.8,0
2016-07-21,00:00:53,34.99639,35,6.070244,AUTO,1.8,1.8,0
2016-07-21,00:00:55,35.00582,35,6.087089,AUTO,1.8,1.8,0
2016-07-21,00:00:57,34.98697,35,6.052991,AUTO,1.8,1.8,0
2016-07-21,00:00:58,35.08124,35,6.224066,AUTO,1.8,1.8,0
2016-07-21,00:01:01,35.22265,35,6.483341,AUTO,1.8,1.8,0
2016-07-21,00:01:03,35.06239,35,6.194328,AUTO,1.8,1.8,0
2016-07-21,00:01:05,35.08124,35,6.23157,AUTO,1.8,1.8,0
2016-07-21,00:01:06,35.14723,35,6.352126,AUTO,1.8,1.8,0
2016-07-21,00:01:08,35.09067,35,6.252826,AUTO,1.8,1.8,0
