Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,34.96138,35.00462,65.94835,AUTO,1,1,0
2016-07-21,00:00:02,34.84833,35.00462,65.83325,AUTO,1,1,0
2016-07-21,00:00:04,35.05558,35.00462,66.04079,AUTO,1,1,0
2016-07-21,00:00:05,35.11211,35.00462,66.09788,AUTO,1,1,0
2016-07-21,00:00:07,35.21574,35.00462,66.20268,AUTO,1,1,0
2016-07-21,00:00:09,35.36647,35.00462,66.35728,AUTO,1,1,0
2016-07-21,00:00:10,35.5172,35.00462,66.51344,AUTO,1,1,0
2016-07-21,00:00:11,35.54547,35.00462,66.54471,AUTO,1,1,0
2016-07-21,00:00:13,35.6491,35.00462,66.65529,AUTO,1,1,0
2016-07-21,00:00:14,35.55489,35.00462,66.56414,AUTO,1,1,0
2016-07-21,00:00:18,35.52663,35.00462,66.54504,AUTO,1,1,0
2016-07-21,00:00:19,35.73388,35.00462,66.75972,AUTO,1,1,0
2016-07-21,00:00:21,35.72447,35.00462,66.75826,AUTO,1,1,0
2016-07-21,00:00:22,35.61142,35.00462,66.64857,AUTO,1,1,0
2016-07-21,00:00:24,35.50779,35.00462,66.54774,AUTO,1,1,0
2016-07-21,00:00:25,35.55489,35.00462,66.60059,AUTO,1,1,0
2016-07-21,00:00:27,35.61142,35.00462,66.66048,AUTO,1,1,0
2016-07-21,00:00:28,35.54547,35.00462,66.60033,AUTO,1,1,0
2016-07-21,00:00:30,35.61142,35.00462,66.67339,AUTO,1,1,0
2016-07-21,00:00:32,35.52663,35.00462,66.5915,AUTO,1,1,0
2016-07-21,00:00:34,35.53605,35.00462,66.61047,AUTO,1,1,0
2016-07-21,00:00:35,35.56431,35.00462,66.64183,AUTO,1,1,0
2016-07-21,00:00:39,35.53605,35.00462,66.62285,AUTO,1,1,0
2016-07-21,00:00:40,35.34763,35.00462,66.43866,AUTO,1,1,0
2016-07-21,00:00:42,35.423,35.00462,66.51636,AUTO,1,1,0
2016-07-21,00:00:43,35.30053,35.00462,66.39728,AUTO,1,1,0
2016-07-21,00:00:45,35.23458,35.00462,66.3326,AUTO,1,1,0
