Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,55.84987,56.01013,68.2654,AUTO,1.5,1.5,0
2016-07-21,00:00:02,55.8593,56.01013,68.27829,AUTO,1.5,1.5,0
2016-07-21,00:00:07,55.87815,56.01013,68.30359,AUTO,1.5,1.5,0
2016-07-21,00:00:11,55.86873,56.01013,68.28722,AUTO,1.5,1.5,0
2016-07-21,00:00:13,55.87815,56.01013,68.3008,AUTO,1.5,1.5,0
2016-07-21,00:00:16,55.8593,56.01013,68.27016,AUTO,1.5,1.5,0
2016-07-21,00:00:19,55.84045,56.01013,68.23985,AUTO,1.5,1.5,0
2016-07-21,00:00:21,55.8593,56.01013,68.26678,AUTO,1.5,1.5,0
2016-07-21,00:00:34,55.84045,56.01013,68.23083,AUTO,1.5,1.5,0
2016-07-21,00:00:42,55.83102,56.01013,68.2109,AUTO,1.5,1.5,0
2016-07-21,00:00:43,55.82159,56.01013,68.19518,AUTO,1.5,1.5,0
2016-07-21,00:00:48,55.83102,56.01013,68.2054,AUTO,1.5,1.5,0
2016-07-21,00:00:49,55.84045,56.01013,68.21883,AUTO,1.5,1.5,0
2016-07-21,00:00:53,55.83102,56.01013,68.20252,AUTO,1.5,1.5,0
2016-07-21,00:00:54,55.82159,56.01013,68.18681,AUTO,1.5,1.5,0
2016-07-21,00:00:55,55.84045,56.01013,68.21439,AUTO,1.5,1.5,0
2016-07-21,00:01:01,55.82159,56.01013,68.18176,AUTO,1.5,1.5,0
2016-07-21,00:01:05,55.81216,56.01013,68.16523,AUTO,1.5,1.5,0
2016-07-21,00:01:06,55.82159,56.01013,68.1778,AUTO,1.5,1.5,0
2016-07-21,00:01:08,55.81216,56.01013,68.16283,AUTO,1.5,1.5,0
2016-07-21,00:01:10,55.82159,56.01013,68.1754,AUTO,1.5,1.5,0
2016-07-21,00:01:14,55.83102,56.01013,68.18565,AUTO,1.5,1.5,0
2016-07-21,00:01:16,55.82159,56.01013,68.16994,AUTO,1.5,1.5,0
2016-07-21,00:01:21,55.81216,56.01013,68.15183,AUTO,1.5,1.5,0
2016-07-21,00:01:23,55.80273,56.01013,68.13683,AUTO,1.5,1.5,0
2016-07-21,00:01:24,55.7933,56.01013,68.12092,AUTO,1.5,1.5,0
2016-07-21,00:01:26,55.80273,56.01013,68.1342,AUTO,1.5,1.5,0
2016-07-21,00:01:29,55.78388,56.01013,68.1023,AUTO,1.5,1.5,0
2016-07-21,00:01:31,55.80273,56.01013,68.12972,AUTO,1.5,1.5,0
2016-07-21,00:01:35,55.7933,56.01013,68.11123,AUTO,1.5,1.5,0
2016-07-21,00:01:37,55.78388,56.01013,68.0952,AUTO,1.5,1.5,0
2016-07-21,00:01:39,55.77445,56.01013,68.08008,AUTO,1.5,1.5,0
2016-07-21,00:01:41,55.78388,56.01013,68.09233,AUTO,1.5,1.5,0
2016-07-21,00:01:45,55.77445,56.01013,68.07343,AUTO,1.5,1.5,0
2016-07-21,00:01:47,55.76502,56.01013,68.05732,AUTO,1.5,1.5,0
2016-07-21,00:01:54,55.74617,56.01013,68.02275,AUTO,1.5,1.5,0
2016-07-21,00:01:55,55.76502,56.01013,68.04891,AUTO,1.5,1.5,0
2016-07-21,00:02:03,55.7556,56.01013,68.02652,AUTO,1.5,1.5,0
2016-07-21,00:02:07,55.74617,56.01013,68.00817,AUTO,1.5,1.5,0
2016-07-21,00:02:08,55.76502,56.01013,68.03543,AUTO,1.5,1.5,0
2016-07-21,00:02:11,55.74617,56.01013,68.00401,AUTO,1.5,1.5,0
2016-07-21,00:02:13,55.72731,56.01013,67.97345,AUTO,1.5,1.5,0
2016-07-21,00:02:17,55.73674,56.01013,67.9841,AUTO,1.5,1.5,0
2016-07-21,00:02:18,55.71788,56.01013,67.95346,AUTO,1.5,1.5,0
2016-07-21,00:02:22,55.72731,56.01013,67.96415,AUTO,1.5,1.5,0
2016-07-21,00:02:26,55.70846,56.01013,67.92991,AUTO,1.5,1.5,0
2016-07-21,00:02:28,55.69903,56.01013,67.91447,AUTO,1.5,1.5,0
2016-07-21,00:02:30,55.72731,56.01013,67.95316,AUTO,1.5,1.5,0
2016-07-21,00:02:35,55.71788,56.01013,67.93427,AUTO,1.5,1.5,0
2016-07-21,00:02:36,55.70846,56.01013,67.91766,AUTO,1.5,1.5,0
2016-07-21,00:02:39,55.69903,56.01013,67.89967,AUTO,1.5,1.5,0
2016-07-21,00:02:44,55.71788,56.01013,67.92162,AUTO,1.5,1.5,0
2016-07-21,00:02:48,55.70846,56.01013,67.90382,AUTO,1.5,1.5,0
2016-07-21,00:02:53,55.69903,56.01013,67.88335,AUTO,1.5,1.5,0
2016-07-21,00:02:55,55.70846,56.01013,67.89497,AUTO,1.5,1.5,0
2016-07-21,00:02:56,55.6896,56.01013,67.86402,AUTO,1.5,1.5,0
2016-07-21,00:02:58,55.69903,56.01013,67.87553,AUTO,1.5,1.5,0
2016-07-21,00:03:03,55.70846,56.01013,67.88456,AUTO,1.5,1.5,0
2016-07-21,00:03:05,55.69903,56.01013,67.86787,AUTO,1.5,1.5,0
2016-07-21,00:03:06,55.70846,56.01013,67.87949,AUTO,1.5,1.5,0
2016-07-21,00:03:11,55.6896,56.01013,67.84609,AUTO,1.5,1.5,0
2016-07-21,00:03:18,55.68017,56.01013,67.82256,AUTO,1.5,1.5,0
2016-07-21,00:03:19,55.6896,56.01013,67.834,AUTO,1.5,1.5,0
2016-07-21,00:03:21,55.67075,56.01013,67.80297,AUTO,1.5,1.5,0
2016-07-21,00:03:24,55.6896,56.01013,67.82716,AUTO,1.5,1.5,0
2016-07-21,00:03:27,55.67075,56.01013,67.7948,AUTO,1.5,1.5,0
2016-07-21,00:03:33,55.66132,56.01013,67.77211,AUTO,1.5,1.5,0
2016-07-21,00:03:35,55.64247,56.01013,67.74077,AUTO,1.5,1.5,0
2016-07-21,00:03:38,55.65189,56.01013,67.75038,AUTO,1.5,1.5,0
2016-07-21,00:03:41,55.67075,56.01013,67.77431,AUTO,1.5,1.5,0
2016-07-21,00:03:45,55.66132,56.01013,67.75586,AUTO,1.5,1.5,0
2016-07-21,00:03:47,55.65189,56.01013,67.73881,AUTO,1.5,1.5,0
2016-07-21,00:03:51,55.64247,56.01013,67.71709,AUTO,1.5,1.5,0
2016-07-21,00:03:53,55.65189,56.01013,67.72974,AUTO,1.5,1.5,0
2016-07-21,00:03:55,55.62361,56.01013,67.68417,AUTO,1.5,1.5,0
2016-07-21,00:03:59,55.63304,56.01013,67.69031,AUTO,1.5,1.5,0
2016-07-21,00:04:01,55.65189,56.01013,67.71709,AUTO,1.5,1.5,0
2016-07-21,00:04:03,55.63304,56.01013,67.68423,AUTO,1.5,1.5,0
2016-07-21,00:04:05,55.62361,56.01013,67.66847,AUTO,1.5,1.5,0
2016-07-21,00:04:06,55.63304,56.01013,67.67944,AUTO,1.5,1.5,0
2016-07-21,00:04:08,55.60476,56.01013,67.63375,AUTO,1.5,1.5,0
2016-07-21,00:04:11,55.61419,56.01013,67.64291,AUTO,1.5,1.5,0
2016-07-21,00:04:13,55.63304,56.01013,67.66962,AUTO,1.5,1.5,0
2016-07-21,00:04:14,55.64247,56.01013,67.68066,AUTO,1.5,1.5,0
2016-07-21,00:04:16,55.65189,56.01013,67.69177,AUTO,1.5,1.5,0
2016-07-21,00:04:18,55.64247,56.01013,67.67458,AUTO,1.5,1.5,0
2016-07-21,00:04:21,55.62361,56.01013,67.64149,AUTO,1.5,1.5,0
2016-07-21,00:04:23,55.63304,56.01013,67.6525,AUTO,1.5,1.5,0
2016-07-21,00:04:25,55.61419,56.01013,67.62257,AUTO,1.5,1.5,0
2016-07-21,00:04:28,55.59533,56.01013,67.58925,AUTO,1.5,1.5,0
2016-07-21,00:04:30,55.5859,56.01013,67.57158,AUTO,1.5,1.5,0
2016-07-21,00:04:34,55.57647,56.01013,67.54859,AUTO,1.5,1.5,0
2016-07-21,00:04:36,55.56704,56.01013,67.53075,AUTO,1.5,1.5,0
2016-07-21,00:04:38,55.5859,56.01013,67.55727,AUTO,1.5,1.5,0
2016-07-21,00:04:39,55.57647,56.01013,67.53955,AUTO,1.5,1.5,0
2016-07-21,00:04:41,55.56704,56.01013,67.52171,AUTO,1.5,1.5,0
2016-07-21,00:04:42,55.59533,56.01013,67.56241,AUTO,1.5,1.5,0
2016-07-21,00:04:44,55.5859,56.01013,67.54651,AUTO,1.5,1.5,0
2016-07-21,00:04:46,55.57647,56.01013,67.52875,AUTO,1.5,1.5,0
2016-07-21,00:04:47,55.56704,56.01013,67.51099,AUTO,1.5,1.5,0
2016-07-21,00:04:53,55.54819,56.01013,67.47336,AUTO,1.5,1.5,0
2016-07-21,00:04:55,55.56704,56.01013,67.49787,AUTO,1.5,1.5,0
2016-07-21,00:05:01,55.55762,56.01013,67.47081,AUTO,1.5,1.5,0
2016-07-21,00:05:06,55.54819,56.01013,67.44909,AUTO,1.5,1.5,0
2016-07-21,00:05:16,55.52934,56.01013,67.40146,AUTO,1.5,1.5,0
2016-07-21,00:05:23,55.51048,56.01013,67.35704,AUTO,1.5,1.5,0
2016-07-21,00:05:26,55.51991,56.01013,67.36497,AUTO,1.5,1.5,0
2016-07-21,00:05:27,55.51048,56.01013,67.34875,AUTO,1.5,1.5,0
2016-07-21,00:05:33,55.49163,56.01013,67.31005,AUTO,1.5,1.5,0
2016-07-21,00:05:34,55.51048,56.01013,67.33409,AUTO,1.5,1.5,0
2016-07-21,00:05:40,55.49163,56.01013,67.29324,AUTO,1.5,1.5,0
2016-07-21,00:05:47,55.47277,56.01013,67.24969,AUTO,1.5,1.5,0
2016-07-21,00:05:49,55.49163,56.01013,67.2758,AUTO,1.5,1.5,0
2016-07-21,00:05:51,55.51048,56.01013,67.29768,AUTO,1.5,1.5,0
2016-07-21,00:05:58,55.49163,56.01013,67.25467,AUTO,1.5,1.5,0
2016-07-21,00:06:01,55.47277,56.01013,67.21983,AUTO,1.5,1.5,0
2016-07-21,00:06:04,55.45392,56.01013,67.18477,AUTO,1.5,1.5,0
