Date,Time,PV,SP,CO,Mode,P,I,D
2016/7/21,0:00:02,76.93323,77,18.99448,AUTO,1,1,0
2016/7/21,0:00:04,76.98262,77,18.95647,AUTO,1,1,0
2016/7/21,0:00:07,76.99496,77,18.94724,AUTO,1,1,0
2016/7/21,0:00:09,77.00732,77,18.93769,AUTO,1,1,0
2016/7/21,0:00:10,76.99496,77,18.94718,AUTO,1,1,0
2016/7/21,0:00:11,77.032,77,18.91848,AUTO,1,1,0
2016/7/21,0:00:13,76.98262,77,18.95637,AUTO,1,1,0
2016/7/21,0:00:14,76.89619,77,19.02352,AUTO,1,1,0
2016/7/21,0:00:19,76.93323,77,18.99914,AUTO,1,1,0
2016/7/21,0:00:21,76.97026,77,18.97127,AUTO,1,1,0
2016/7/21,0:00:22,76.99496,77,18.9523,AUTO,1,1,0
2016/7/21,0:00:24,76.98262,77,18.96241,AUTO,1,1,0
2016/7/21,0:00:25,77.00732,77,18.94337,AUTO,1,1,0
2016/7/21,0:00:27,77.032,77,18.9242,AUTO,1,1,0
2016/7/21,0:00:28,77.00732,77,18.94314,AUTO,1,1,0
2016/7/21,0:00:30,76.97026,77,18.97202,AUTO,1,1,0
2016/7/21,0:00:32,76.98262,77,18.96281,AUTO,1,1,0
2016/7/21,0:00:34,76.99496,77,18.95323,AUTO,1,1,0
2016/7/21,0:00:35,76.94557,77,18.99157,AUTO,1,1,0
2016/7/21,0:00:37,76.97026,77,18.97304,AUTO,1,1,0
2016/7/21,0:00:39,76.98262,77,18.96364,AUTO,1,1,0
2016/7/21,0:00:40,77.00732,77,18.94455,AUTO,1,1,0
2016/7/21,0:00:42,77.032,77,18.92536,AUTO,1,1,0
2016/7/21,0:00:45,77.05669,77,18.90536,AUTO,1,1,0
2016/7/21,0:00:48,76.98262,77,18.96223,AUTO,1,1,0
2016/7/21,0:00:49,76.90853,77,19.01981,AUTO,1,1,0
2016/7/21,0:00:51,76.94557,77,18.99225,AUTO,1,1,0
2016/7/21,0:00:53,76.95792,77,18.98302,AUTO,1,1,0
2016/7/21,0:00:54,77.01965,77,18.93559,AUTO,1,1,0
2016/7/21,0:00:55,76.99496,77,18.95462,AUTO,1,1,0
2016/7/21,0:00:57,77.08139,77,18.88725,AUTO,1,1,0
2016/7/21,0:00:58,77.04435,77,18.91546,AUTO,1,1,0
2016/7/21,0:01:01,77.08139,77,18.88596,AUTO,1,1,0
2016/7/21,0:01:03,77.032,77,18.92331,AUTO,1,1,0
2016/7/21,0:01:05,77.04435,77,18.91352,AUTO,1,1,0
2016/7/21,0:01:06,77.05669,77,18.90362,AUTO,1,1,0
2016/7/21,0:01:10,77.04435,77,18.91218,AUTO,1,1,0
2016/7/21,0:01:11,76.98262,77,18.96012,AUTO,1,1,0
2016/7/21,0:01:13,77.04435,77,18.91235,AUTO,1,1,0
2016/7/21,0:01:14,77.08139,77,18.88321,AUTO,1,1,0
2016/7/21,0:01:18,76.74802,77,19.14294,AUTO,1,1,0
2016/7/21,0:01:20,76.78506,77,19.11736,AUTO,1,1,0
2016/7/21,0:01:21,76.80976,77,19.09959,AUTO,1,1,0
2016/7/21,0:01:23,76.85915,77,19.0625,AUTO,1,1,0
2016/7/21,0:01:24,76.95792,77,18.9873,AUTO,1,1,0
2016/7/21,0:01:26,77.01965,77,18.93956,AUTO,1,1,0
2016/7/21,0:01:27,76.92088,77,19.01604,AUTO,1,1,0
2016/7/21,0:01:29,76.90853,77,19.02695,AUTO,1,1,0
2016/7/21,0:01:31,76.76037,77,19.14337,AUTO,1,1,0
2016/7/21,0:01:32,76.73568,77,19.16405,AUTO,1,1,0
2016/7/21,0:01:34,76.84679,77,19.08063,AUTO,1,1,0
2016/7/21,0:01:35,76.92088,77,19.02414,AUTO,1,1,0
2016/7/21,0:01:37,77.01965,77,18.94799,AUTO,1,1,0
2016/7/21,0:01:39,77.00732,77,18.95739,AUTO,1,1,0
2016/7/21,0:01:41,76.98262,77,18.97621,AUTO,1,1,0
2016/7/21,0:01:42,77.032,77,18.93803,AUTO,1,1,0
2016/7/21,0:01:44,77.01965,77,18.94719,AUTO,1,1,0
2016/7/21,0:01:45,77.032,77,18.93748,AUTO,1,1,0
2016/7/21,0:01:47,76.99496,77,18.96581,AUTO,1,1,0
2016/7/21,0:01:49,77.01965,77,18.94679,AUTO,1,1,0
2016/7/21,0:01:50,76.99496,77,18.96582,AUTO,1,1,0
2016/7/21,0:01:52,77.01965,77,18.94666,AUTO,1,1,0
2016/7/21,0:01:54,76.95792,77,18.99441,AUTO,1,1,0
2016/7/21,0:01:55,76.93323,77,19.01418,AUTO,1,1,0
2016/7/21,0:01:57,77.00732,77,18.95734,AUTO,1,1,0
2016/7/21,0:01:59,77.08139,77,18.89964,AUTO,1,1,0
2016/7/21,0:02:00,77.032,77,18.93742,AUTO,1,1,0
2016/7/21,0:02:02,76.88383,77,19.05217,AUTO,1,1,0
2016/7/21,0:02:03,76.85915,77,19.07207,AUTO,1,1,0
2016/7/21,0:02:05,76.99496,77,18.9679,AUTO,1,1,0
2016/7/21,0:02:07,76.92088,77,19.02565,AUTO,1,1,0
2016/7/21,0:02:08,76.83445,77,19.0932,AUTO,1,1,0
2016/7/21,0:02:10,76.72334,77,19.18191,AUTO,1,1,0
2016/7/21,0:02:11,76.74802,77,19.16453,AUTO,1,1,0
2016/7/21,0:02:13,76.79741,77,19.12922,AUTO,1,1,0
2016/7/21,0:02:18,76.92088,77,19.03938,AUTO,1,1,0
2016/7/21,0:02:20,76.93323,77,19.03122,AUTO,1,1,0
2016/7/21,0:02:22,76.94557,77,19.02207,AUTO,1,1,0
2016/7/21,0:02:23,76.93323,77,19.03265,AUTO,1,1,0
2016/7/21,0:02:25,76.97026,77,19.00431,AUTO,1,1,0
2016/7/21,0:02:26,76.88383,77,19.07153,AUTO,1,1,0
2016/7/21,0:02:28,76.95792,77,19.01508,AUTO,1,1,0
2016/7/21,0:02:30,76.92088,77,19.04434,AUTO,1,1,0
2016/7/21,0:02:32,76.82211,77,19.12147,AUTO,1,1,0
2016/7/21,0:02:33,76.89619,77,19.06636,AUTO,1,1,0
2016/7/21,0:02:35,76.77271,77,19.16394,AUTO,1,1,0
2016/7/21,0:02:36,76.74802,77,19.18455,AUTO,1,1,0
2016/7/21,0:02:38,76.82211,77,19.12992,AUTO,1,1,0
2016/7/21,0:02:39,76.85915,77,19.10233,AUTO,1,1,0
2016/7/21,0:02:41,77.01965,77,18.97925,AUTO,1,1,0
2016/7/21,0:02:42,76.99496,77,18.99828,AUTO,1,1,0
2016/7/21,0:02:44,77.04435,77,18.96003,AUTO,1,1,0
2016/7/21,0:02:48,77.01965,77,18.9788,AUTO,1,1,0
2016/7/21,0:02:50,76.93323,77,19.0464,AUTO,1,1,0
2016/7/21,0:02:51,76.99496,77,18.99895,AUTO,1,1,0
2016/7/21,0:02:55,77.01965,77,18.97997,AUTO,1,1,0
2016/7/21,0:02:56,76.95792,77,19.02782,AUTO,1,1,0
2016/7/21,0:02:58,76.94557,77,19.03794,AUTO,1,1,0
2016/7/21,0:02:59,76.98262,77,19.00955,AUTO,1,1,0
2016/7/21,0:03:01,76.97026,77,19.01928,AUTO,1,1,0
2016/7/21,0:03:03,77.00732,77,18.99052,AUTO,1,1,0
2016/7/21,0:03:05,76.98262,77,19.00964,AUTO,1,1,0
2016/7/21,0:03:06,76.93323,77,19.04841,AUTO,1,1,0
2016/7/21,0:03:09,77.00732,77,18.9923,AUTO,1,1,0
2016/7/21,0:03:11,77.05669,77,18.95383,AUTO,1,1,0
2016/7/21,0:03:12,76.99496,77,19.00136,AUTO,1,1,0
2016/7/21,0:03:14,76.94557,77,19.04005,AUTO,1,1,0
2016/7/21,0:03:18,76.95792,77,19.03138,AUTO,1,1,0
2016/7/21,0:03:23,76.97026,77,19.02312,AUTO,1,1,0
2016/7/21,0:03:24,76.94557,77,19.04297,AUTO,1,1,0
2016/7/21,0:03:26,77.032,77,18.97639,AUTO,1,1,0
2016/7/21,0:03:27,77.00732,77,18.99533,AUTO,1,1,0
2016/7/21,0:03:29,77.032,77,18.97633,AUTO,1,1,0
2016/7/21,0:03:30,77.05669,77,18.95697,AUTO,1,1,0
2016/7/21,0:03:32,77.08139,77,18.93745,AUTO,1,1,0
2016/7/21,0:03:33,77.10609,77,18.91741,AUTO,1,1,0
2016/7/21,0:03:35,77.04435,77,18.96425,AUTO,1,1,0
2016/7/21,0:03:36,77.05669,77,18.95439,AUTO,1,1,0
2016/7/21,0:03:38,77.032,77,18.97298,AUTO,1,1,0
2016/7/21,0:03:40,76.99496,77,19.0015,AUTO,1,1,0
2016/7/21,0:03:41,77.11842,77,18.90556,AUTO,1,1,0
2016/7/21,0:03:43,77.04435,77,18.96142,AUTO,1,1,0
2016/7/21,0:03:45,77.09374,77,18.92282,AUTO,1,1,0
2016/7/21,0:03:47,77.18017,77,18.85434,AUTO,1,1,0
2016/7/21,0:03:48,77.09374,77,18.91938,AUTO,1,1,0
2016/7/21,0:03:50,77.08139,77,18.92823,AUTO,1,1,0
2016/7/21,0:03:51,77.10609,77,18.90855,AUTO,1,1,0
2016/7/21,0:03:53,76.99496,77,18.99402,AUTO,1,1,0
2016/7/21,0:03:55,76.97026,77,19.01316,AUTO,1,1,0
2016/7/21,0:03:56,77.032,77,18.96547,AUTO,1,1,0
2016/7/21,0:03:58,76.97026,77,19.01271,AUTO,1,1,0
2016/7/21,0:03:59,76.98262,77,19.00331,AUTO,1,1,0
2016/7/21,0:04:01,77.00732,77,18.98454,AUTO,1,1,0
2016/7/21,0:04:02,77.01965,77,18.97492,AUTO,1,1,0
2016/7/21,0:04:03,76.97026,77,19.01311,AUTO,1,1,0
2016/7/21,0:04:05,76.93323,77,19.04292,AUTO,1,1,0
2016/7/21,0:04:08,76.97026,77,19.0158,AUTO,1,1,0
2016/7/21,0:04:09,76.89619,77,19.07345,AUTO,1,1,0
2016/7/21,0:04:11,76.80976,77,19.14229,AUTO,1,1,0
2016/7/21,0:04:13,76.87149,77,19.09563,AUTO,1,1,0
2016/7/21,0:04:14,76.95792,77,19.03008,AUTO,1,1,0
2016/7/21,0:04:18,76.89619,77,19.07857,AUTO,1,1,0
2016/7/21,0:04:20,76.94557,77,19.04167,AUTO,1,1,0
2016/7/21,0:04:21,76.98262,77,19.01328,AUTO,1,1,0
2016/7/21,0:04:23,76.99496,77,19.00401,AUTO,1,1,0
2016/7/21,0:04:25,77.032,77,18.97527,AUTO,1,1,0
2016/7/21,0:04:26,77.00732,77,18.99421,AUTO,1,1,0
2016/7/21,0:04:28,77.01965,77,18.9846,AUTO,1,1,0
2016/7/21,0:04:30,76.98262,77,19.01365,AUTO,1,1,0
2016/7/21,0:04:31,76.93323,77,19.05207,AUTO,1,1,0
2016/7/21,0:04:33,76.87149,77,19.10065,AUTO,1,1,0
2016/7/21,0:04:34,76.82211,77,19.13979,AUTO,1,1,0
2016/7/21,0:04:36,76.74802,77,19.19976,AUTO,1,1,0
2016/7/21,0:04:39,76.69864,77,19.24307,AUTO,1,1,0
2016/7/21,0:04:41,76.82211,77,19.15054,AUTO,1,1,0
2016/7/21,0:04:42,76.78506,77,19.1804,AUTO,1,1,0
2016/7/21,0:04:44,76.99496,77,19.01965,AUTO,1,1,0
2016/7/21,0:04:47,76.95792,77,19.04878,AUTO,1,1,0
2016/7/21,0:04:49,76.93323,77,19.06871,AUTO,1,1,0
2016/7/21,0:04:51,77.01965,77,19.00245,AUTO,1,1,0
2016/7/21,0:04:53,76.95792,77,19.05023,AUTO,1,1,0
2016/7/21,0:04:55,76.90853,77,19.08881,AUTO,1,1,0
2016/7/21,0:04:56,76.88383,77,19.10938,AUTO,1,1,0
2016/7/21,0:04:58,76.94557,77,19.06224,AUTO,1,1,0
2016/7/21,0:04:59,76.98262,77,19.03404,AUTO,1,1,0
2016/7/21,0:05:01,76.92088,77,19.08215,AUTO,1,1,0
2016/7/21,0:05:03,76.87149,77,19.12187,AUTO,1,1,0
2016/7/21,0:05:04,76.92088,77,19.08438,AUTO,1,1,0
2016/7/21,0:05:06,76.85915,77,19.13344,AUTO,1,1,0
2016/7/21,0:05:10,76.98262,77,19.04105,AUTO,1,1,0
2016/7/21,0:05:12,76.94557,77,19.06989,AUTO,1,1,0
2016/7/21,0:05:13,77.01965,77,19.01305,AUTO,1,1,0
2016/7/21,0:05:16,76.85915,77,19.13786,AUTO,1,1,0
2016/7/21,0:05:18,76.68629,77,19.27543,AUTO,1,1,0
2016/7/21,0:05:20,76.61221,77,19.33489,AUTO,1,1,0
2016/7/21,0:05:22,76.68629,77,19.28265,AUTO,1,1,0
2016/7/21,0:05:23,76.82211,77,19.18077,AUTO,1,1,0
2016/7/21,0:05:25,76.74802,77,19.24099,AUTO,1,1,0
2016/7/21,0:05:26,76.77271,77,19.22346,AUTO,1,1,0
2016/7/21,0:05:27,76.83445,77,19.17702,AUTO,1,1,0
2016/7/21,0:05:31,76.92088,77,19.11407,AUTO,1,1,0
2016/7/21,0:05:33,76.98262,77,19.06669,AUTO,1,1,0
2016/7/21,0:05:34,77.01965,77,19.03803,AUTO,1,1,0
2016/7/21,0:05:35,77.04435,77,19.01875,AUTO,1,1,0
2016/7/21,0:05:37,77.05669,77,19.00853,AUTO,1,1,0
2016/7/21,0:05:38,77.04435,77,19.01774,AUTO,1,1,0
2016/7/21,0:05:40,77.032,77,19.0269,AUTO,1,1,0
2016/7/21,0:05:41,76.99496,77,19.05543,AUTO,1,1,0
2016/7/21,0:05:43,76.95792,77,19.08429,AUTO,1,1,0
2016/7/21,0:05:45,77.04435,77,19.01708,AUTO,1,1,0
2016/7/21,0:05:47,76.95792,77,19.08386,AUTO,1,1,0
2016/7/21,0:05:49,76.97026,77,19.07456,AUTO,1,1,0
2016/7/21,0:05:50,76.93323,77,19.10383,AUTO,1,1,0
2016/7/21,0:05:53,77.032,77,19.02842,AUTO,1,1,0
2016/7/21,0:05:55,77.08139,77,18.98985,AUTO,1,1,0
2016/7/21,0:05:56,77.032,77,19.02764,AUTO,1,1,0
2016/7/21,0:05:58,77.00732,77,19.04646,AUTO,1,1,0
2016/7/21,0:06:00,76.99496,77,19.05599,AUTO,1,1,0
2016/7/21,0:06:03,77.08139,77,18.98868,AUTO,1,1,0
2016/7/21,0:06:04,77.10609,77,18.969,AUTO,1,1,0
2016/7/21,0:06:06,77.00732,77,19.04456,AUTO,1,1,0
2016/7/21,0:06:07,76.92088,77,19.11156,AUTO,1,1,0
2016/7/21,0:06:09,76.67394,77,19.30505,AUTO,1,1,0
2016/7/21,0:06:11,76.72334,77,19.27116,AUTO,1,1,0
2016/7/21,0:06:13,76.85915,77,19.16882,AUTO,1,1,0
2016/7/21,0:06:15,76.88383,77,19.15057,AUTO,1,1,0
2016/7/21,0:06:18,76.84679,77,19.18291,AUTO,1,1,0
2016/7/21,0:06:19,76.79741,77,19.22219,AUTO,1,1,0
2016/7/21,0:06:21,76.85915,77,19.17561,AUTO,1,1,0
2016/7/21,0:06:22,76.97026,77,19.09084,AUTO,1,1,0
2016/7/21,0:06:24,76.99496,77,19.07187,AUTO,1,1,0
2016/7/21,0:06:25,76.77271,77,19.24503,AUTO,1,1,0
2016/7/21,0:06:27,76.98262,77,19.08472,AUTO,1,1,0
2016/7/21,0:06:28,77.01965,77,19.05611,AUTO,1,1,0
2016/7/21,0:06:30,76.87149,77,19.17134,AUTO,1,1,0
2016/7/21,0:06:32,76.88383,77,19.16259,AUTO,1,1,0
2016/7/21,0:06:33,76.95792,77,19.10645,AUTO,1,1,0
2016/7/21,0:06:35,77.06905,77,19.02033,AUTO,1,1,0
2016/7/21,0:06:36,77.032,77,19.04863,AUTO,1,1,0
2016/7/21,0:06:38,76.95792,77,19.10599,AUTO,1,1,0
2016/7/21,0:06:41,76.98262,77,19.08733,AUTO,1,1,0
2016/7/21,0:06:42,76.97026,77,19.09702,AUTO,1,1,0
2016/7/21,0:06:44,76.99496,77,19.0777,AUTO,1,1,0
2016/7/21,0:06:48,77.01965,77,19.05847,AUTO,1,1,0
2016/7/21,0:06:49,77.13078,77,18.97186,AUTO,1,1,0
2016/7/21,0:06:51,77.14312,77,18.96046,AUTO,1,1,0
2016/7/21,0:06:53,77.04435,77,19.03562,AUTO,1,1,0
2016/7/21,0:06:55,76.99496,77,19.07329,AUTO,1,1,0
2016/7/21,0:06:57,76.95792,77,19.10204,AUTO,1,1,0
2016/7/21,0:06:58,76.94557,77,19.11256,AUTO,1,1,0
2016/7/21,0:07:00,76.85915,77,19.18038,AUTO,1,1,0
2016/7/21,0:07:02,76.87149,77,19.17171,AUTO,1,1,0
2016/7/21,0:07:05,76.89619,77,19.15593,AUTO,1,1,0
2016/7/21,0:07:06,76.88383,77,19.16618,AUTO,1,1,0
2016/7/21,0:07:10,76.94557,77,19.12119,AUTO,1,1,0
2016/7/21,0:07:13,76.93323,77,19.13173,AUTO,1,1,0
2016/7/21,0:07:15,76.92088,77,19.14173,AUTO,1,1,0
2016/7/21,0:07:18,76.95792,77,19.11629,AUTO,1,1,0
2016/7/21,0:07:20,77.04435,77,19.04948,AUTO,1,1,0
2016/7/21,0:07:22,77.032,77,19.05878,AUTO,1,1,0
2016/7/21,0:07:23,76.95792,77,19.11622,AUTO,1,1,0
2016/7/21,0:07:25,77.04435,77,19.04964,AUTO,1,1,0
2016/7/21,0:07:26,77.11842,77,18.99191,AUTO,1,1,0
2016/7/21,0:07:28,77.032,77,19.05759,AUTO,1,1,0
2016/7/21,0:07:30,77.04435,77,19.04736,AUTO,1,1,0
2016/7/21,0:07:31,77.06905,77,19.02792,AUTO,1,1,0
2016/7/21,0:07:33,77.22955,77,18.90231,AUTO,1,1,0
2016/7/21,0:07:35,77.25424,77,18.88168,AUTO,1,1,0
2016/7/21,0:07:36,77.16782,77,18.94585,AUTO,1,1,0
2016/7/21,0:07:38,77.15547,77,18.95319,AUTO,1,1,0
2016/7/21,0:07:39,77.18017,77,18.93304,AUTO,1,1,0
2016/7/21,0:07:41,77.15547,77,18.95104,AUTO,1,1,0
2016/7/21,0:07:42,77.16782,77,18.93947,AUTO,1,1,0
2016/7/21,0:07:44,77.15547,77,18.94697,AUTO,1,1,0
2016/7/21,0:07:48,77.09374,77,18.99117,AUTO,1,1,0
2016/7/21,0:07:50,76.99496,77,19.06644,AUTO,1,1,0
2016/7/21,0:07:51,76.97026,77,19.08562,AUTO,1,1,0
2016/7/21,0:07:53,77.08139,77,18.99942,AUTO,1,1,0
2016/7/21,0:07:55,77.05669,77,19.01805,AUTO,1,1,0
2016/7/21,0:07:56,76.89619,77,19.14262,AUTO,1,1,0
2016/7/21,0:07:57,76.88383,77,19.15286,AUTO,1,1,0
2016/7/21,0:07:59,76.87149,77,19.16393,AUTO,1,1,0
2016/7/21,0:08:00,76.88383,77,19.15518,AUTO,1,1,0
2016/7/21,0:08:02,76.89619,77,19.14635,AUTO,1,1,0
2016/7/21,0:08:03,76.92088,77,19.12852,AUTO,1,1,0
2016/7/21,0:08:04,76.94557,77,19.10988,AUTO,1,1,0
2016/7/21,0:08:06,76.92088,77,19.12949,AUTO,1,1,0
2016/7/21,0:08:08,76.84679,77,19.18746,AUTO,1,1,0
2016/7/21,0:08:09,76.85915,77,19.17953,AUTO,1,1,0
2016/7/21,0:08:11,76.90853,77,19.14294,AUTO,1,1,0
2016/7/21,0:08:12,76.92088,77,19.13395,AUTO,1,1,0
2016/7/21,0:08:14,76.85915,77,19.18301,AUTO,1,1,0
2016/7/21,0:08:18,76.79741,77,19.23527,AUTO,1,1,0
2016/7/21,0:08:19,76.80976,77,19.22804,AUTO,1,1,0
2016/7/21,0:08:21,76.72334,77,19.29799,AUTO,1,1,0
2016/7/21,0:08:22,76.83445,77,19.21358,AUTO,1,1,0
2016/7/21,0:08:24,76.85915,77,19.19623,AUTO,1,1,0
2016/7/21,0:08:27,76.92088,77,19.15015,AUTO,1,1,0
2016/7/21,0:08:28,76.90853,77,19.16058,AUTO,1,1,0
2016/7/21,0:08:29,76.92088,77,19.15158,AUTO,1,1,0
2016/7/21,0:08:32,76.95792,77,19.12469,AUTO,1,1,0
2016/7/21,0:08:34,76.99496,77,19.09642,AUTO,1,1,0
2016/7/21,0:08:35,76.94557,77,19.13476,AUTO,1,1,0
2016/7/21,0:08:37,76.89619,77,19.17416,AUTO,1,1,0
2016/7/21,0:08:38,76.87149,77,19.19398,AUTO,1,1,0
2016/7/21,0:08:39,77.00732,77,19.08945,AUTO,1,1,0
2016/7/21,0:08:41,76.99496,77,19.09925,AUTO,1,1,0
2016/7/21,0:08:43,77.08139,77,19.03243,AUTO,1,1,0
2016/7/21,0:08:47,77.01965,77,19.07942,AUTO,1,1,0
2016/7/21,0:08:49,76.94557,77,19.13671,AUTO,1,1,0
2016/7/21,0:08:51,76.95792,77,19.12799,AUTO,1,1,0
2016/7/21,0:08:53,76.93323,77,19.14742,AUTO,1,1,0
2016/7/21,0:08:54,76.85915,77,19.20613,AUTO,1,1,0
2016/7/21,0:08:56,76.83445,77,19.22725,AUTO,1,1,0
2016/7/21,0:08:58,76.87149,77,19.20048,AUTO,1,1,0
2016/7/21,0:09:00,76.84679,77,19.2216,AUTO,1,1,0
2016/7/21,0:09:02,76.87149,77,19.20342,AUTO,1,1,0
2016/7/21,0:09:03,76.98262,77,19.11871,AUTO,1,1,0
2016/7/21,0:09:04,77.10609,77,19.02306,AUTO,1,1,0
2016/7/21,0:09:06,76.85915,77,19.21371,AUTO,1,1,0
2016/7/21,0:09:08,76.68629,77,19.35039,AUTO,1,1,0
2016/7/21,0:09:09,76.71098,77,19.33324,AUTO,1,1,0
2016/7/21,0:09:11,76.80976,77,19.25977,AUTO,1,1,0
2016/7/21,0:09:15,76.79741,77,19.27399,AUTO,1,1,0
2016/7/21,0:09:17,76.76037,77,19.30548,AUTO,1,1,0
2016/7/21,0:09:19,76.89619,77,19.20289,AUTO,1,1,0
