Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:02,55.87567,56,78.66471,AUTO,2,2,0
2016-07-21,00:00:04,55.89451,56,78.70048,AUTO,2,2,0
2016-07-21,00:00:05,55.87567,56,78.66176,AUTO,2,2,0
2016-07-21,00:00:09,55.88509,56,78.67748,AUTO,2,2,0
2016-07-21,00:00:10,55.87567,56,78.65673,AUTO,2,2,0
2016-07-21,00:00:13,55.88509,56,78.67261,AUTO,2,2,0
2016-07-21,00:00:14,55.86625,56,78.63381,AUTO,2,2,0
2016-07-21,00:00:19,55.84741,56,78.59032,AUTO,2,2,0
2016-07-21,00:00:21,55.85683,56,78.60679,AUTO,2,2,0
2016-07-21,00:00:24,55.83799,56,78.56522,AUTO,2,2,0
2016-07-21,00:00:25,55.84741,56,78.58278,AUTO,2,2,0
2016-07-21,00:00:27,55.83799,56,78.56132,AUTO,2,2,0
2016-07-21,00:00:28,55.82856,56,78.54104,AUTO,2,2,0
2016-07-21,00:00:30,55.83799,56,78.55719,AUTO,2,2,0
2016-07-21,00:00:32,55.82856,56,78.53548,AUTO,2,2,0
2016-07-21,00:00:35,55.81915,56,78.51213,AUTO,2,2,0
2016-07-21,00:00:39,55.80972,56,78.48867,AUTO,2,2,0
2016-07-21,00:00:40,55.81915,56,78.5045,AUTO,2,2,0
2016-07-21,00:00:43,55.80972,56,78.48096,AUTO,2,2,0
2016-07-21,00:00:45,55.81915,56,78.49831,AUTO,2,2,0
2016-07-21,00:00:48,55.80972,56,78.47318,AUTO,2,2,0
2016-07-21,00:00:55,55.79088,56,78.42424,AUTO,2,2,0
2016-07-21,00:00:57,55.80972,56,78.45867,AUTO,2,2,0
2016-07-21,00:00:58,55.8003,56,78.43816,AUTO,2,2,0
2016-07-21,00:01:00,55.79088,56,78.41585,AUTO,2,2,0
2016-07-21,00:01:01,55.8003,56,78.43302,AUTO,2,2,0
2016-07-21,00:01:03,55.79088,56,78.41078,AUTO,2,2,0
