Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,0.5406886,0.5418413,62.91294,AUTO,1.2,1.2,0
2016-07-21,00:00:04,0.5411451,0.5418413,62.94477,AUTO,1.2,1.2,0
2016-07-21,00:00:06,0.5412973,0.5418413,62.95585,AUTO,1.2,1.2,0
2016-07-21,00:00:07,0.5411451,0.5418413,62.94376,AUTO,1.2,1.2,0
2016-07-21,00:00:09,0.5408408,0.5418413,62.92031,AUTO,1.2,1.2,0
2016-07-21,00:00:10,0.5419061,0.5418413,62.92031,AUTO,1.2,1.2,0
2016-07-21,00:00:12,0.5425148,0.5418413,63.04589,AUTO,1.2,1.2,0
2016-07-21,00:00:15,0.5419061,0.5418413,63.0013,AUTO,1.2,1.2,0
2016-07-21,00:00:18,0.5412973,0.5418413,62.95467,AUTO,1.2,1.2,0
2016-07-21,00:00:19,0.5411451,0.5418413,62.95467,AUTO,1.2,1.2,0
2016-07-21,00:00:21,0.5414495,0.5418413,62.96516,AUTO,1.2,1.2,0
2016-07-21,00:00:23,0.540993,0.5418413,62.93039,AUTO,1.2,1.2,0
2016-07-21,00:00:24,0.5408408,0.5418413,62.91763,AUTO,1.2,1.2,0
2016-07-21,00:00:26,0.540993,0.5418413,62.92852,AUTO,1.2,1.2,0
2016-07-21,00:00:27,0.5403842,0.5418413,62.88132,AUTO,1.2,1.2,0
2016-07-21,00:00:29,0.5400798,0.5418413,62.8574,AUTO,1.2,1.2,0
2016-07-21,00:00:30,0.5405365,0.5418413,62.8574,AUTO,1.2,1.2,0
2016-07-21,00:00:32,0.540993,0.5418413,62.92309,AUTO,1.2,1.2,0
2016-07-21,00:00:36,0.5414495,0.5418413,62.95593,AUTO,1.2,1.2,0
2016-07-21,00:00:39,0.540993,0.5418413,62.92105,AUTO,1.2,1.2,0
2016-07-21,00:00:40,0.5406886,0.5418413,62.89669,AUTO,1.2,1.2,0
2016-07-21,00:00:42,0.5408408,0.5418413,62.90748,AUTO,1.2,1.2,0
2016-07-21,00:00:43,0.5402321,0.5418413,62.85981,AUTO,1.2,1.2,0
2016-07-21,00:00:45,0.5400798,0.5418413,62.84729,AUTO,1.2,1.2,0
2016-07-21,00:00:48,0.5403842,0.5418413,62.86629,AUTO,1.2,1.2,0
2016-07-21,00:00:51,0.540993,0.5418413,62.90988,AUTO,1.2,1.2,0
2016-07-21,00:00:54,0.5412973,0.5418413,62.93121,AUTO,1.2,1.2,0
2016-07-21,00:00:57,0.5406886,0.5418413,62.88416,AUTO,1.2,1.2,0
2016-07-21,00:00:59,0.5403842,0.5418413,62.86042,AUTO,1.2,1.2,0
2016-07-21,00:01:02,0.5400798,0.5418413,62.83458,AUTO,1.2,1.2,0
2016-07-21,00:01:05,0.5403842,0.5418413,62.85319,AUTO,1.2,1.2,0
2016-07-21,00:01:06,0.540993,0.5418413,62.85319,AUTO,1.2,1.2,0
2016-07-21,00:01:10,0.5403842,0.5418413,62.85069,AUTO,1.2,1.2,0
2016-07-21,00:01:11,0.5408408,0.5418413,62.85069,AUTO,1.2,1.2,0
