Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:02,53.3603,54.06687,9.328712,AUTO,1.5,1.5,0
2016-07-21,00:00:05,53.44509,54.06687,9.226036,AUTO,1.5,1.5,0
2016-07-21,00:00:09,53.36972,54.06687,9.363342,AUTO,1.5,1.5,0
2016-07-21,00:00:10,53.43567,54.06687,9.281021,AUTO,1.5,1.5,0
2016-07-21,00:00:11,53.44509,54.06687,9.274673,AUTO,1.5,1.5,0
2016-07-21,00:00:13,53.37914,54.06687,9.390434,AUTO,1.5,1.5,0
2016-07-21,00:00:14,53.36972,54.06687,9.413277,AUTO,1.5,1.5,0
2016-07-21,00:00:18,53.44509,54.06687,9.325432,AUTO,1.5,1.5,0
2016-07-21,00:00:19,53.36972,54.06687,9.454964,AUTO,1.5,1.5,0
2016-07-21,00:00:21,53.37914,54.06687,9.458145,AUTO,1.5,1.5,0
2016-07-21,00:00:22,53.44509,54.06687,9.366997,AUTO,1.5,1.5,0
2016-07-21,00:00:25,53.37914,54.06687,9.490883,AUTO,1.5,1.5,0
2016-07-21,00:00:27,53.36972,54.06687,9.513725,AUTO,1.5,1.5,0
2016-07-21,00:00:30,53.44509,54.06687,9.434593,AUTO,1.5,1.5,0
2016-07-21,00:00:32,53.36972,54.06687,9.556351,AUTO,1.5,1.5,0
2016-07-21,00:00:34,53.44509,54.06687,9.468506,AUTO,1.5,1.5,0
2016-07-21,00:00:37,53.36972,54.06687,9.60675,AUTO,1.5,1.5,0
2016-07-21,00:00:39,53.42625,54.06687,9.529976,AUTO,1.5,1.5,0
2016-07-21,00:00:40,53.44509,54.06687,9.517258,AUTO,1.5,1.5,0
2016-07-21,00:00:42,53.45451,54.06687,9.510773,AUTO,1.5,1.5,0
2016-07-21,00:00:43,53.36972,54.06687,9.654442,AUTO,1.5,1.5,0
2016-07-21,00:00:48,53.44509,54.06687,9.573547,AUTO,1.5,1.5,0
2016-07-21,00:00:49,53.3603,54.06687,9.718391,AUTO,1.5,1.5,0
2016-07-21,00:00:51,53.45451,54.06687,9.592384,AUTO,1.5,1.5,0
2016-07-21,00:00:53,53.44509,54.06687,9.614296,AUTO,1.5,1.5,0
2016-07-21,00:00:54,53.45451,54.06687,9.615585,AUTO,1.5,1.5,0
2016-07-21,00:00:55,53.36972,54.06687,9.75148,AUTO,1.5,1.5,0
