Date,Time,PV,SP,CO,Mode,P,I,D
2016-07-21,00:00:01,49.47288,50,5.883934,AUTO,1.8,1.8,0
2016-07-21,00:00:02,50.02374,50,5.422081,AUTO,1.8,1.8,0
2016-07-21,00:00:04,49.53936,50,6.302505,AUTO,1.8,1.8,0
2016-07-21,00:00:06,49.64384,50,6.118729,AUTO,1.8,1.8,0
2016-07-21,00:00:07,49.97625,50,5.519241,AUTO,1.8,1.8,0
2016-07-21,00:00:09,50.47013,50,4.119904,AUTO,1.8,1.8,0
2016-07-21,00:00:10,51.03998,50,3.577461,AUTO,1.8,1.8,0
2016-07-21,00:00:12,50.66957,50,4.23616,AUTO,1.8,1.8,0
2016-07-21,00:00:13,50.03324,50,5.378365,AUTO,1.8,1.8,0
2016-07-21,00:00:15,49.91927,50,5.584473,AUTO,1.8,1.8,0
2016-07-21,00:00:18,49.90977,50,5.606819,AUTO,1.8,1.8,0
2016-07-21,00:00:19,49.91927,50,5.590683,AUTO,1.8,1.8,0
2016-07-21,00:00:21,50.01424,50,5.422356,AUTO,1.8,1.8,0
2016-07-21,00:00:23,49.99525,50,5.456604,AUTO,1.8,1.8,0
2016-07-21,00:00:24,49.85279,50,5.711105,AUTO,1.8,1.8,0
2016-07-21,00:00:27,49.7958,50,5.81842,AUTO,1.8,1.8,0
2016-07-21,00:00:29,49.89077,50,5.648773,AUTO,1.8,1.8,0
2016-07-21,00:00:30,49.82429,50,5.772545,AUTO,1.8,1.8,0
2016-07-21,00:00:32,50.02374,50,5.411377,AUTO,1.8,1.8,0
2016-07-21,00:00:34,50.20419,50,5.086899,AUTO,1.8,1.8,0
2016-07-21,00:00:36,50.72656,50,4.137917,AUTO,1.8,1.8,0
2016-07-21,00:00:37,50.78355,50,4.020523,AUTO,1.8,1.8,0
2016-07-21,00:00:39,50.26118,50,4.957657,AUTO,1.8,1.8,0
2016-07-21,00:00:40,50.10922,50,5.228569,AUTO,1.8,1.8,0
2016-07-21,00:00:42,50.09023,50,5.261673,AUTO,1.8,1.8,0
