Date,Time,PV,SP,CO,Mode,P,I,D
2016/7/21,0:00:01,78.31693,78.2821,30.33948,AUTO,1.5,1.5,0
2016/7/21,0:00:02,78.33065,78.2821,30.32427,AUTO,1.5,1.5,0
2016/7/21,0:00:04,78.33163,78.2821,30.32161,AUTO,1.5,1.5,0
2016/7/21,0:00:05,78.32535,78.2821,30.32717,AUTO,1.5,1.5,0
2016/7/21,0:00:07,78.31709,78.2821,30.33422,AUTO,1.5,1.5,0
2016/7/21,0:00:09,78.32002,78.2821,30.33065,AUTO,1.5,1.5,0
2016/7/21,0:00:10,78.33153,78.2821,30.31759,AUTO,1.5,1.5,0
2016/7/21,0:00:11,78.33971,78.2821,30.30845,AUTO,1.5,1.5,0
2016/7/21,0:00:13,78.34294,78.2821,30.30321,AUTO,1.5,1.5,0
2016/7/21,0:00:14,78.34216,78.2821,30.30298,AUTO,1.5,1.5,0
2016/7/21,0:00:16,78.34631,78.2821,30.2967,AUTO,1.5,1.5,0
2016/7/21,0:00:18,78.34327,78.2821,30.29872,AUTO,1.5,1.5,0
2016/7/21,0:00:19,78.32625,78.2821,30.31415,AUTO,1.5,1.5,0
2016/7/21,0:00:21,78.31561,78.2821,30.32358,AUTO,1.5,1.5,0
2016/7/21,0:00:22,78.31012,78.2821,30.3286,AUTO,1.5,1.5,0
2016/7/21,0:00:24,78.30431,78.2821,30.3336,AUTO,1.5,1.5,0
2016/7/21,0:00:25,78.29699,78.2821,30.34068,AUTO,1.5,1.5,0
2016/7/21,0:00:27,78.28682,78.2821,30.35066,AUTO,1.5,1.5,0
2016/7/21,0:00:28,78.28729,78.2821,30.3501,AUTO,1.5,1.5,0
2016/7/21,0:00:30,78.29056,78.2821,30.34656,AUTO,1.5,1.5,0
2016/7/21,0:00:32,78.27651,78.2821,30.36069,AUTO,1.5,1.5,0
2016/7/21,0:00:34,78.28022,78.2821,30.3571,AUTO,1.5,1.5,0
2016/7/21,0:00:35,78.28388,78.2821,30.3534,AUTO,1.5,1.5,0
2016/7/21,0:00:37,78.2862,78.2821,30.35095,AUTO,1.5,1.5,0
2016/7/21,0:00:39,78.28204,78.2821,30.35512,AUTO,1.5,1.5,0
2016/7/21,0:00:40,78.27587,78.2821,30.36146,AUTO,1.5,1.5,0
2016/7/21,0:00:42,78.27981,78.2821,30.35756,AUTO,1.5,1.5,0
2016/7/21,0:00:43,78.2877,78.2821,30.34953,AUTO,1.5,1.5,0
2016/7/21,0:00:45,78.28877,78.2821,30.34835,AUTO,1.5,1.5,0
2016/7/21,0:00:46,78.28987,78.2821,30.34699,AUTO,1.5,1.5,0
2016/7/21,0:00:48,78.296,78.2821,30.34047,AUTO,1.5,1.5,0
2016/7/21,0:00:49,78.29953,78.2821,30.33664,AUTO,1.5,1.5,0
2016/7/21,0:00:51,78.30656,78.2821,30.32885,AUTO,1.5,1.5,0
2016/7/21,0:00:53,78.30849,78.2821,30.32648,AUTO,1.5,1.5,0
2016/7/21,0:00:54,78.30315,78.2821,30.33108,AUTO,1.5,1.5,0
2016/7/21,0:00:55,78.30053,78.2821,30.33339,AUTO,1.5,1.5,0
2016/7/21,0:00:57,78.30402,78.2821,30.32921,AUTO,1.5,1.5,0
2016/7/21,0:00:58,78.30392,78.2821,30.32894,AUTO,1.5,1.5,0
