Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:02:23,49.14697,49.00006,80.28704,AUTO,2.6,2.6,0,49.11815207803765
2016-07-21,00:02:26,49.13754,49.00006,80.26402,AUTO,2.6,2.6,0,49.11999639627441
2016-07-21,00:02:28,49.12811,49.00006,80.23996,AUTO,2.6,2.6,0,49.12076821716052
2016-07-21,00:02:32,49.14697,49.00006,80.29099,AUTO,2.6,2.6,0,49.123260699278504
2016-07-21,00:02:33,49.13754,49.00006,80.26743,AUTO,2.6,2.6,0,49.12461903430246
2016-07-21,00:02:41,49.12811,49.00006,80.24678,AUTO,2.6,2.6,0,49.12495111567659
2016-07-21,00:02:42,49.13754,49.00006,80.2718,AUTO,2.6,2.6,0,49.12614864275198
2016-07-21,00:02:46,49.14697,49.00006,80.29827,AUTO,2.6,2.6,0,49.12812928686906
2016-07-21,00:02:48,49.12811,49.00006,80.24969,AUTO,2.6,2.6,0,49.12812745219643
2016-07-21,00:02:53,49.14697,49.00006,80.30165,AUTO,2.6,2.6,0,49.12991985666101
2016-07-21,00:02:55,49.12811,49.00006,80.25357,AUTO,2.6,2.6,0,49.129747693512954
2016-07-21,00:02:56,49.13754,49.00006,80.27859,AUTO,2.6,2.6,0,49.13048893843699
2016-07-21,00:03:01,49.14697,49.00006,80.30556,AUTO,2.6,2.6,0,49.132056702249486
2016-07-21,00:03:03,49.13754,49.00006,80.282,AUTO,2.6,2.6,0,49.13257830164177
2016-07-21,00:03:06,49.12811,49.00006,80.2589,AUTO,2.6,2.6,0,49.13215325404837
2016-07-21,00:03:08,49.13754,49.00006,80.28442,AUTO,2.6,2.6,0,49.13266566857543
2016-07-21,00:03:09,49.12811,49.00006,80.26036,AUTO,2.6,2.6,0,49.132232310446106
2016-07-21,00:03:11,49.14697,49.00006,80.31039,AUTO,2.6,2.6,0,49.13363423336998
2016-07-21,00:03:12,49.12811,49.00006,80.26182,AUTO,2.6,2.6,0,49.133108740685834
2016-07-21,00:03:16,49.14697,49.00006,80.31284,AUTO,2.6,2.6,0,49.13442729275095
2016-07-21,00:03:18,49.12811,49.00006,80.26427,AUTO,2.6,2.6,0,49.1338263604521
2016-07-21,00:03:21,49.13754,49.00006,80.29071,AUTO,2.6,2.6,0,49.13417962027779
2016-07-21,00:03:24,49.12811,49.00006,80.26762,AUTO,2.6,2.6,0,49.13360224791708
2016-07-21,00:03:27,49.11869,49.00006,80.24448,AUTO,2.6,2.6,0,49.132183721084374
2016-07-21,00:03:29,49.12811,49.00006,80.26991,AUTO,2.6,2.6,0,49.13179620859167
2016-07-21,00:03:41,49.11869,49.00006,80.25084,AUTO,2.6,2.6,0,49.130549481278585
2016-07-21,00:04:02,49.10926,49.00006,80.2353,AUTO,2.6,2.6,0,49.12852432070933
2016-07-21,00:04:03,49.11869,49.00006,80.26025,AUTO,2.6,2.6,0,49.12758883159673
2016-07-21,00:04:06,49.10926,49.00006,80.23695,AUTO,2.6,2.6,0,49.125845302734355
2016-07-21,00:04:13,49.11869,49.00006,80.2638,AUTO,2.6,2.6,0,49.12516465506032
2016-07-21,00:04:16,49.10926,49.00006,80.24086,AUTO,2.6,2.6,0,49.123651725879974
2016-07-21,00:04:18,49.11869,49.00006,80.2662,AUTO,2.6,2.6,0,49.12317974206502
2016-07-21,00:04:21,49.10926,49.00006,80.24284,AUTO,2.6,2.6,0,49.12185562762341
2016-07-21,00:04:23,49.11869,49.00006,80.26818,AUTO,2.6,2.6,0,49.12155449753086
2016-07-21,00:04:25,49.09983,49.00006,80.21986,AUTO,2.6,2.6,0,49.11948795633159
2016-07-21,00:04:26,49.10926,49.00006,80.24477,AUTO,2.6,2.6,0,49.118515022757876
2016-07-21,00:04:30,49.09983,49.00006,80.22141,AUTO,2.6,2.6,0,49.116737611387485
2016-07-21,00:04:31,49.11869,49.00006,80.27127,AUTO,2.6,2.6,0,49.116923332205204
2016-07-21,00:04:33,49.10926,49.00006,80.24757,AUTO,2.6,2.6,0,49.11619435831655
2016-07-21,00:04:36,49.11869,49.00006,80.27328,AUTO,2.6,2.6,0,49.11643175603978
2016-07-21,00:04:38,49.09983,49.00006,80.2246,AUTO,2.6,2.6,0,49.11485251527652
2016-07-21,00:04:41,49.11869,49.00006,80.27528,AUTO,2.6,2.6,0,49.11521755571432
2016-07-21,00:04:42,49.10926,49.00006,80.25115,AUTO,2.6,2.6,0,49.114650843688146
2016-07-21,00:04:44,49.11869,49.00006,80.2765,AUTO,2.6,2.6,0,49.1150350681192
2016-07-21,00:04:46,49.10926,49.00006,80.25237,AUTO,2.6,2.6,0,49.11448571521257
2016-07-21,00:04:47,49.11869,49.00006,80.27772,AUTO,2.6,2.6,0,49.114885647476356
2016-07-21,00:04:49,49.10926,49.00006,80.25395,AUTO,2.6,2.6,0,49.11435050819755
2016-07-21,00:04:55,49.09983,49.00006,80.23138,AUTO,2.6,2.6,0,49.11296924598494
2016-07-21,00:04:56,49.10926,49.00006,80.25665,AUTO,2.6,2.6,0,49.11261640424935
2016-07-21,00:05:04,49.09983,49.00006,80.2352,AUTO,2.6,2.6,0,49.11140009854086
2016-07-21,00:05:06,49.10926,49.00006,80.26051,AUTO,2.6,2.6,0,49.11119652183388
2016-07-21,00:05:12,49.09983,49.00006,80.23794,AUTO,2.6,2.6,0,49.11011528233017
2016-07-21,00:05:13,49.10926,49.00006,80.26321,AUTO,2.6,2.6,0,49.11003392366518
2016-07-21,00:05:16,49.11869,49.00006,80.28851,AUTO,2.6,2.6,0,49.11085733225171
2016-07-21,00:05:18,49.10926,49.00006,80.26479,AUTO,2.6,2.6,0,49.11070538614581
2016-07-21,00:05:22,49.09983,49.00006,80.24188,AUTO,2.6,2.6,0,49.10967086588677
2016-07-21,00:05:23,49.10926,49.00006,80.26715,AUTO,2.6,2.6,0,49.109631782301335
2016-07-21,00:05:25,49.11869,49.00006,80.2921,AUTO,2.6,2.6,0,49.11049344455341
2016-07-21,00:05:26,49.09983,49.00006,80.24378,AUTO,2.6,2.6,0,49.10947908522204
2016-07-21,00:05:34,49.10926,49.00006,80.27128,AUTO,2.6,2.6,0,49.109458244757384
2016-07-21,00:05:35,49.0904,49.00006,80.22259,AUTO,2.6,2.6,0,49.107645330711584
2016-07-21,00:05:37,49.09983,49.00006,80.24744,AUTO,2.6,2.6,0,49.10690189798735
2016-07-21,00:05:43,49.10926,49.00006,80.27419,AUTO,2.6,2.6,0,49.107126212257334
2016-07-21,00:05:49,49.09983,49.00006,80.25186,AUTO,2.6,2.6,0,49.10643216063559
2016-07-21,00:05:55,49.0904,49.00006,80.22975,AUTO,2.6,2.6,0,49.10490710260596
2016-07-21,00:05:56,49.09983,49.00006,80.25461,AUTO,2.6,2.6,0,49.10442414361669
2016-07-21,00:05:58,49.08097,49.00006,80.20621,AUTO,2.6,2.6,0,49.1021930700351
2016-07-21,00:06:00,49.0904,49.00006,80.23106,AUTO,2.6,2.6,0,49.101071255168144
2016-07-21,00:06:01,49.08097,49.00006,80.20716,AUTO,2.6,2.6,0,49.09915912483866
2016-07-21,00:06:04,49.0904,49.00006,80.23266,AUTO,2.6,2.6,0,49.09832591377181
2016-07-21,00:06:06,49.08097,49.00006,80.20876,AUTO,2.6,2.6,0,49.09667493382847
2016-07-21,00:06:07,49.0904,49.00006,80.2336,AUTO,2.6,2.6,0,49.09607803123764
2016-07-21,00:06:09,49.08097,49.00006,80.20964,AUTO,2.6,2.6,0,49.09464088094498
2016-07-21,00:06:15,49.0904,49.00006,80.23564,AUTO,2.6,2.6,0,49.09423746747599
2016-07-21,00:06:16,49.08097,49.00006,80.21168,AUTO,2.6,2.6,0,49.092975400667555
2016-07-21,00:06:19,49.06212,49.00006,80.16347,AUTO,2.6,2.6,0,49.090040283086594
