Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:03:21,146.1197,145,105,AUTO,0.5,0.5,0,146.10375503890563
2016-07-21,00:03:23,146.1433,145,105,AUTO,0.5,0.5,0,146.1075167722232
2016-07-21,00:03:28,146.1669,145,105,AUTO,0.5,0.5,0,146.1131656241565
2016-07-21,00:03:30,146.1433,145,105,AUTO,0.5,0.5,0,146.11603216553613
2016-07-21,00:03:37,146.1197,145,105,AUTO,0.5,0.5,0,146.11638106912238
2016-07-21,00:03:38,146.1433,145,105,AUTO,0.5,0.5,0,146.11894173704658
2016-07-21,00:03:45,146.0725,145,105,AUTO,0.5,0.5,0,146.114523960934
2016-07-21,00:03:47,146.1433,145,105,AUTO,0.5,0.5,0,146.11726128422444
2016-07-21,00:03:48,146.1669,145,105,AUTO,0.5,0.5,0,146.12198316999675
2016-07-21,00:03:50,146.1433,145,105,AUTO,0.5,0.5,0,146.12401093418114
2016-07-21,00:03:53,146.1197,145,105,AUTO,0.5,0.5,0,146.12360085650718
2016-07-21,00:03:55,146.1669,145,105,AUTO,0.5,0.5,0,146.12771968741305
2016-07-21,00:03:58,146.1433,145,105,AUTO,0.5,0.5,0,146.12920176439258
2016-07-21,00:04:02,146.1197,145,105,AUTO,0.5,0.5,0,146.12829790931656
2016-07-21,00:04:04,146.0961,145,105,AUTO,0.5,0.5,0,146.12523508437454
2016-07-21,00:04:05,146.1433,145,105,AUTO,0.5,0.5,0,146.12695350867511
2016-07-21,00:04:07,146.1197,145,105,AUTO,0.5,0.5,0,146.1262635190274
2016-07-21,00:04:08,146.0961,145,105,AUTO,0.5,0.5,0,146.12339421594922
2016-07-21,00:04:10,146.1433,145,105,AUTO,0.5,0.5,0,146.1252877524736
2016-07-21,00:04:15,146.0961,145,105,AUTO,0.5,0.5,0,146.12251126935308
2016-07-21,00:04:20,146.1669,145,105,AUTO,0.5,0.5,0,146.12673374444512
2016-07-21,00:04:22,146.1433,145,105,AUTO,0.5,0.5,0,146.12830960838107
2016-07-21,00:04:23,146.0961,145,105,AUTO,0.5,0.5,0,146.12524567162814
2016-07-21,00:04:26,146.1433,145,105,AUTO,0.5,0.5,0,146.1269630883292
2016-07-21,00:04:35,146.0725,145,105,AUTO,0.5,0.5,0,146.12178229099666
2016-07-21,00:04:36,146.1433,145,105,AUTO,0.5,0.5,0,146.12382916148525
2016-07-21,00:04:39,146.0725,145,105,AUTO,0.5,0.5,0,146.1189464788114
2016-07-21,00:04:41,146.0961,145,105,AUTO,0.5,0.5,0,146.11677320922692
2016-07-21,00:04:43,146.1433,145,105,AUTO,0.5,0.5,0,146.11929656819612
2016-07-21,00:04:44,146.0725,145,105,AUTO,0.5,0.5,0,146.1148450482015
2016-07-21,00:04:49,146.0961,145,105,AUTO,0.5,0.5,0,146.11306192692234
2016-07-21,00:04:53,146.0725,145,105,AUTO,0.5,0.5,0,146.10920347673277
2016-07-21,00:04:56,146.0961,145,105,AUTO,0.5,0.5,0,146.10795700951618
2016-07-21,00:05:01,146.1433,145,105,AUTO,0.5,0.5,0,146.11131900876097
2016-07-21,00:05:03,146.0961,145,105,AUTO,0.5,0.5,0,146.10987130172856
2016-07-21,00:05:06,146.0725,145,105,AUTO,0.5,0.5,0,146.10631635954442
2016-07-21,00:05:08,146.0961,145,105,AUTO,0.5,0.5,0,146.10534452913473
2016-07-21,00:05:12,146.1433,145,105,AUTO,0.5,0.5,0,146.108955040355
2016-07-21,00:05:14,146.0961,145,105,AUTO,0.5,0.5,0,146.1077322056399
2016-07-21,00:05:20,146.0489,145,105,AUTO,0.5,0.5,0,146.10213579665253
2016-07-21,00:05:22,146.0961,145,105,AUTO,0.5,0.5,0,146.10156164196553
2016-07-21,00:05:29,146.0725,145,105,AUTO,0.5,0.5,0,146.09879715553572
2016-07-21,00:05:31,146.0961,145,105,AUTO,0.5,0.5,0,146.09854058882541
2016-07-21,00:05:33,146.0725,145,105,AUTO,0.5,0.5,0,146.096063479842
2016-07-21,00:05:36,146.0961,145,105,AUTO,0.5,0.5,0,146.0960669538192
2016-07-21,00:05:37,146.0489,145,105,AUTO,0.5,0.5,0,146.0915802010135
2016-07-21,00:05:39,146.0253,145,105,AUTO,0.5,0.5,0,146.08527530205922
2016-07-21,00:05:42,146.0725,145,105,AUTO,0.5,0.5,0,146.08406005244694
2016-07-21,00:05:43,146.0961,145,105,AUTO,0.5,0.5,0,146.08520535151905
2016-07-21,00:05:45,146.0725,145,105,AUTO,0.5,0.5,0,146.08399675594669
2016-07-21,00:05:49,146.0253,145,105,AUTO,0.5,0.5,0,146.0784132316154
2016-07-21,00:05:50,146.0725,145,105,AUTO,0.5,0.5,0,146.07785073591924
2016-07-21,00:05:51,146.0961,145,105,AUTO,0.5,0.5,0,146.07958669574137
2016-07-21,00:05:54,146.0253,145,105,AUTO,0.5,0.5,0,146.0744226780439
2016-07-21,00:05:55,146.0961,145,105,AUTO,0.5,0.5,0,146.07648473160384
2016-07-21,00:06:00,146.0725,145,105,AUTO,0.5,0.5,0,146.0761056843209
2016-07-21,00:06:03,146.0961,145,105,AUTO,0.5,0.5,0,146.07800764203995
2016-07-21,00:06:06,146.0253,145,105,AUTO,0.5,0.5,0,146.07299383170314
2016-07-21,00:06:08,146.0961,145,105,AUTO,0.5,0.5,0,146.0751918041596
2016-07-21,00:06:15,146.0725,145,105,AUTO,0.5,0.5,0,146.07493574649894
2016-07-21,00:06:21,146.0961,145,105,AUTO,0.5,0.5,0,146.07694899446193
2016-07-21,00:06:22,146.0725,145,105,AUTO,0.5,0.5,0,146.07652578421087
2016-07-21,00:06:24,146.0253,145,105,AUTO,0.5,0.5,0,146.07165293548468
2016-07-21,00:06:26,146.0725,145,105,AUTO,0.5,0.5,0,146.0717335124306
2016-07-21,00:06:27,146.0253,145,105,AUTO,0.5,0.5,0,146.06731652818362
2016-07-21,00:06:29,146.0961,145,105,AUTO,0.5,0.5,0,146.0700545536943
2016-07-21,00:06:30,146.0253,145,105,AUTO,0.5,0.5,0,146.06579728026614
2016-07-21,00:06:32,146.0725,145,105,AUTO,0.5,0.5,0,146.06643487595784
2016-07-21,00:06:34,146.0961,145,105,AUTO,0.5,0.5,0,146.06925676856767
2016-07-21,00:06:35,146.0489,145,105,AUTO,0.5,0.5,0,146.06732033254605
2016-07-21,00:06:37,146.0961,145,105,AUTO,0.5,0.5,0,146.070057996167
2016-07-21,00:06:39,146.0253,145,105,AUTO,0.5,0.5,0,146.06580039527395
2016-07-21,00:06:44,146.0489,145,105,AUTO,0.5,0.5,0,146.0641927464922
2016-07-21,00:06:46,146.0253,145,105,AUTO,0.5,0.5,0,146.06049307701682
2016-07-21,00:06:57,146.0725,145,105,AUTO,0.5,0.5,0,146.0616352346287
2016-07-21,00:06:59,146.0961,145,105,AUTO,0.5,0.5,0,146.06491369274545
2016-07-21,00:07:00,146.0253,145,105,AUTO,0.5,0.5,0,146.061145443314
2016-07-21,00:07:08,146.0017,145,105,AUTO,0.5,0.5,0,146.05549070015712
2016-07-21,00:07:10,146.0253,145,105,AUTO,0.5,0.5,0,146.05261881216038
2016-07-21,00:07:12,146.0961,145,105,AUTO,0.5,0.5,0,146.0567549567609
2016-07-21,00:07:13,146.0253,145,105,AUTO,0.5,0.5,0,146.05376280645336
2016-07-21,00:07:31,146.0017,145,105,AUTO,0.5,0.5,0,146.04881033605182
2016-07-21,00:07:33,145.9545,145,105,AUTO,0.5,0.5,0,146.03983907269367
2016-07-21,00:07:36,145.9781,145,105,AUTO,0.5,0.5,0,146.03396614822103
2016-07-21,00:07:38,146.0253,145,105,AUTO,0.5,0.5,0,146.0331417815477
2016-07-21,00:07:39,145.9545,145,105,AUTO,0.5,0.5,0,146.02566098821418
2016-07-21,00:07:41,146.0253,145,105,AUTO,0.5,0.5,0,146.0256266492385
2016-07-21,00:07:44,145.9545,145,105,AUTO,0.5,0.5,0,146.0188607322795
2016-07-21,00:07:48,146.0253,145,105,AUTO,0.5,0.5,0,146.01947326711897
2016-07-21,00:07:53,145.9545,145,105,AUTO,0.5,0.5,0,146.01329269015397
2016-07-21,00:07:55,146.0017,145,105,AUTO,0.5,0.5,0,146.01218993640762
2016-07-21,00:07:56,146.0253,145,105,AUTO,0.5,0.5,0,146.0134370301839
2016-07-21,00:07:58,145.9545,145,105,AUTO,0.5,0.5,0,146.00783064978637
2016-07-21,00:07:59,146.0017,145,105,AUTO,0.5,0.5,0,146.0072474722038
2016-07-21,00:08:00,145.9545,145,105,AUTO,0.5,0.5,0,146.00222987302618
2016-07-21,00:08:03,146.0017,145,105,AUTO,0.5,0.5,0,146.00217946889592
2016-07-21,00:08:06,145.9545,145,105,AUTO,0.5,0.5,0,145.9976439631375
2016-07-21,00:08:48,145.9073,145,105,AUTO,0.5,0.5,0,145.98905000069337
2016-07-21,00:08:49,145.9545,145,105,AUTO,0.5,0.5,0,145.98576343457327
2016-07-21,00:09:10,145.9073,145,105,AUTO,0.5,0.5,0,145.97829960648178
2016-07-21,00:09:11,145.9545,145,105,AUTO,0.5,0.5,0,145.97603567077223
2016-07-21,00:09:13,145.9073,145,105,AUTO,0.5,0.5,0,145.9694971954533
2016-07-21,00:09:16,145.8837,145,105,AUTO,0.5,0.5,0,145.96133574393033
2016-07-21,00:09:17,145.9545,145,105,AUTO,0.5,0.5,0,145.96068549432235
2016-07-21,00:09:19,145.8837,145,105,AUTO,0.5,0.5,0,145.95336225518193
2016-07-21,00:10:02,145.9073,145,105,AUTO,0.5,0.5,0,145.94898058675187
2016-07-21,00:10:03,145.8837,145,105,AUTO,0.5,0.5,0,145.94277077603078
2016-07-21,00:10:07,145.8601,145,105,AUTO,0.5,0.5,0,145.93490672491146
2016-07-21,00:10:10,145.8129,145,105,AUTO,0.5,0.5,0,145.92330084472414
2016-07-21,00:10:11,145.8365,145,105,AUTO,0.5,0.5,0,145.9150439211426
2016-07-21,00:10:13,145.9073,145,105,AUTO,0.5,0.5,0,145.91430728124814
2016-07-21,00:10:15,145.8837,145,105,AUTO,0.5,0.5,0,145.91139576600762
2016-07-21,00:10:25,145.8365,145,105,AUTO,0.5,0.5,0,145.90427131211007
2016-07-21,00:10:27,145.8837,145,105,AUTO,0.5,0.5,0,145.90231446765074
2016-07-21,00:10:34,145.8365,145,105,AUTO,0.5,0.5,0,145.8960538715508
